patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,301,25,1,303,332,2,2,31,-1
1,1,411,20,2,411,432,0,0,21,-1
2,2,431,75,3,433,511,2,2,80,-1
0,3,484,50,1,511,563,27,27,79,-1
3,4,539,25,4,563,589,24,24,50,-1
4,5,662,70,5,662,733,0,0,71,-1
3,7,692,20,4,734,755,42,42,63,-1
0,6,664,60,1,755,817,91,91,153,-1
5,8,875,40,6,876,916,1,1,41,-1
4,9,884,65,5,916,983,32,32,99,-1
0,10,928,20,1,983,1005,55,55,77,-1
7,12,987,50,8,1005,1056,18,18,69,-1
0,13,1009,20,1,1057,1078,48,48,69,-1
5,14,1028,25,6,1079,1104,51,51,76,-1
4,15,1035,25,5,1106,1133,71,71,98,-1
8,16,1054,25,9,1133,1158,79,79,104,-1
0,17,1083,25,1,1159,1186,76,76,103,-1
10,19,1156,25,11,1187,1213,31,31,57,-1
9,18,1137,50,10,1214,1265,77,77,128,-1
7,20,1158,60,8,1265,1326,107,107,168,-1
4,23,1283,25,5,1327,1354,44,44,71,-1
8,24,1310,25,9,1354,1381,44,44,71,-1
9,27,1365,25,10,1381,1407,16,16,42,-1
5,21,1205,65,6,1408,1475,203,203,270,-1
13,29,1441,20,14,1475,1497,34,34,56,-1
11,22,1214,70,12,1497,1569,283,283,355,-1
5,33,1527,25,6,1570,1596,43,43,69,-1
13,31,1502,50,14,1597,1647,95,95,145,-1
4,32,1505,50,5,1648,1699,143,143,194,-1
5,37,1698,25,6,1699,1726,1,1,28,-1
14,35,1668,50,15,1726,1778,58,58,110,-1
13,40,1748,25,14,1778,1804,30,30,56,-1
16,38,1712,60,17,1804,1865,92,92,153,-1
5,42,1827,25,6,1866,1892,39,39,65,-1
14,43,1879,25,15,1892,1918,13,13,39,-1
9,34,1558,65,10,1918,1986,360,360,428,-1
18,46,1960,25,19,1987,2014,27,27,54,-1
19,47,1983,40,20,2014,2057,31,31,74,-1
9,49,2038,25,10,2058,2084,20,20,46,-1
14,48,2019,65,15,2085,2151,66,66,132,-1
12,26,1353,70,13,2152,2223,799,799,870,-1
18,51,2166,25,19,2223,2251,57,57,85,-1
14,53,2202,25,15,2251,2278,49,49,76,-1
19,52,2168,50,20,2279,2330,111,111,162,-1
20,55,2327,25,21,2330,2356,3,3,29,-1
21,56,2336,20,22,2356,2377,20,20,41,-1
18,57,2354,25,19,2377,2403,23,23,49,-1
9,54,2235,65,10,2404,2470,169,169,235,-1
19,60,2430,25,20,2470,2496,40,40,66,-1
14,59,2429,60,15,2496,2557,67,67,128,-1
23,65,2534,20,24,2558,2579,24,24,45,-1
18,62,2504,25,19,2579,2606,75,75,102,-1
22,63,2514,25,23,2613,2641,99,99,127,-1
24,66,2567,25,25,2641,2667,74,74,100,-1
26,69,2666,25,27,2667,2693,1,1,27,-1
20,61,2457,60,21,2693,2754,236,236,297,-1
22,74,2741,40,23,2755,2797,14,14,56,-1
18,75,2763,25,19,2797,2829,34,34,66,-1
24,76,2821,25,25,2829,2869,8,8,48,-1
27,71,2696,60,28,2870,2943,174,174,247,-1
22,79,2910,20,23,2944,2968,34,34,58,-1
31,81,2951,60,32,2968,3033,17,17,82,-1
24,83,2984,20,25,3033,3057,49,49,73,-1
32,84,3000,25,33,3057,3091,57,57,91,-1
29,73,2734,65,30,3091,3157,357,357,423,-1
33,87,3114,25,34,3157,3189,43,43,75,-1
20,78,2870,65,21,3190,3265,320,320,395,-1
37,93,3214,40,38,3265,3316,51,51,102,-1
38,95,3299,25,39,3316,3348,17,17,49,-1
20,97,3333,25,21,3348,3381,15,15,48,-1
33,98,3348,25,34,3382,3415,34,34,67,-1
