patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1021,25,1,1023,1050,2,2,29,-1
1,1,1121,25,2,1121,1147,0,0,26,-1
0,2,1151,75,1,1151,1227,0,0,76,-1
1,3,1298,200,2,1298,1500,0,0,202,-1
0,5,1308,25,1,1500,1526,192,192,218,-1
1,8,1512,25,2,1527,1552,15,15,40,-1
2,4,1301,20,3,1552,1573,251,251,272,-1
3,6,1417,65,4,1573,1640,156,156,223,-1
0,12,1627,25,1,1640,1666,13,13,39,-1
2,10,1577,200,3,1666,1867,89,89,290,-1
0,16,1767,25,1,1867,1893,100,100,126,-1
1,15,1703,65,2,1893,1959,190,190,256,-1
2,17,1877,25,3,1970,1997,93,93,120,-1
3,13,1690,25,4,1997,2023,307,307,333,-1
1,18,2010,65,2,2023,2090,13,13,80,-1
0,19,2044,40,1,2090,2131,46,46,87,-1
4,7,1453,50,5,2132,2183,679,679,730,-1
1,20,2140,25,2,2183,2210,43,43,70,-1
2,22,2148,40,3,2210,2252,62,62,104,-1
3,23,2174,25,4,2252,2278,78,78,104,-1
5,9,1551,100,6,2278,2379,727,727,828,-1
1,26,2311,100,2,2380,2482,69,69,171,-1
2,28,2364,20,3,2482,2503,118,118,139,-1
3,30,2430,20,4,2503,2525,73,73,95,-1
2,31,2507,25,3,2525,2551,18,18,44,-1
3,32,2530,20,4,2551,2572,21,21,42,-1
4,25,2284,60,5,2573,2634,289,289,350,-1
3,34,2576,75,4,2634,2710,58,58,134,-1
6,11,1598,40,7,2710,2751,1112,1112,1153,-1
4,35,2746,20,5,2751,2773,5,5,27,-1
7,14,1693,50,8,2773,2824,1080,1080,1131,-1
4,36,2776,100,5,2824,2925,48,48,149,-1
6,37,2863,65,7,2925,2991,62,62,128,-1
7,38,2925,25,8,2991,3018,66,66,93,-1
8,21,2144,75,9,3018,3095,874,874,951,-1
4,41,3045,25,5,3095,3122,50,50,77,-1
6,40,3043,100,7,3122,3223,79,79,180,-1
7,42,3169,25,8,3223,3250,54,54,81,-1
8,43,3206,70,9,3250,3321,44,44,115,-1
9,24,2277,60,10,3321,3382,1044,1044,1105,-1
6,44,3344,200,7,3382,3583,38,38,239,-1
7,45,3351,20,8,3583,3605,232,232,254,-1
9,46,3492,100,10,3605,3706,113,113,214,-1
7,48,3611,100,8,3706,3808,95,95,197,-1
10,27,2340,50,11,3808,3859,1468,1468,1519,-1
9,51,3827,25,10,3859,3885,32,32,58,-1
11,29,2418,25,12,3885,3911,1467,1467,1493,-1
12,33,2540,25,13,3911,3937,1371,1371,1397,-1
7,52,3928,70,8,3937,4009,9,9,81,-1
13,39,2952,20,14,4009,4030,1057,1057,1078,-1
14,47,3527,20,15,4030,4051,503,503,524,-1
9,55,4036,40,10,4052,4092,16,16,56,-1
11,58,4062,40,12,4093,4134,31,31,72,-1
13,54,4034,25,14,4134,4160,100,100,126,-1
7,59,4159,50,8,4160,4211,1,1,52,-1
14,56,4055,50,15,4211,4263,156,156,208,-1
13,60,4261,25,14,4263,4289,2,2,28,-1
15,49,3675,70,16,4289,4361,614,614,686,-1
16,50,3719,40,17,4361,4401,642,642,682,-1
14,61,4365,25,15,4401,4427,36,36,62,-1
17,53,4029,200,18,4427,4630,398,398,601,-1
13,62,4441,200,14,4630,4836,189,189,395,-1
14,65,4530,60,15,4836,4902,306,306,372,-1
13,68,4853,25,14,4902,4929,49,49,76,-1
15,63,4511,20,16,4929,4955,418,418,444,-1
16,64,4512,25,17,4956,4983,444,444,471,-1
15,69,4960,25,16,4983,5009,23,23,49,-1
17,66,4640,25,18,5009,5035,369,369,395,-1
14,70,5016,100,15,5035,5136,19,19,120,-1
16,71,5087,25,17,5140,5166,53,53,79,-1
17,72,5138,65,18,5166,5232,28,28,94,-1
15,73,5168,70,16,5232,5315,64,64,147,-1
14,74,5266,40,15,5316,5360,50,50,94,-1
16,76,5326,70,17,5360,5436,34,34,110,-1
17,75,5283,25,18,5436,5464,153,153,181,-1
18,57,4058,60,19,5464,5530,1406,1406,1472,-1
14,77,5472,20,15,5530,5563,58,58,91,-1
19,67,4703,50,20,5564,5620,861,861,917,-1
16,79,5594,25,17,5620,5646,26,26,52,-1
17,78,5577,50,18,5646,5706,69,69,129,-1
18,80,5655,20,19,5706,5731,51,51,76,-1
19,81,5723,25,20,5731,5757,8,8,34,-1
18,82,5735,70,19,5757,5840,22,22,105,-1
16,83,5798,65,17,5840,5906,42,42,108,-1
17,84,5815,65,18,5906,5974,91,91,159,-1
19,85,5917,100,20,5974,6076,57,57,159,-1
17,87,6025,20,18,6076,6101,51,51,76,-1
18,86,5992,25,19,6102,6128,110,110,136,-1
19,88,6210,40,20,6210,6261,0,0,51,-1
18,89,6244,25,19,6261,6289,17,17,45,-1
19,90,6379,20,20,6379,6412,0,0,33,-1
19,91,6418,25,20,6418,6444,0,0,26,-1
18,92,6444,20,19,6444,6469,0,0,25,-1
18,93,6472,20,19,6472,6505,0,0,33,-1
18,94,6509,25,19,6509,6535,0,0,26,-1
19,95,6602,20,20,6602,6626,0,0,24,-1
