patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
1,0,253,25,2,265,293,12,12,40,-1
0,1,260,25,1,342,369,82,82,109,-1
2,2,342,25,3,369,395,27,27,53,-1
1,3,444,200,2,444,646,0,0,202,-1
0,4,470,20,1,647,668,177,177,198,-1
3,6,578,25,4,668,694,90,90,116,-1
1,8,657,25,2,694,720,37,37,63,-1
4,7,625,60,5,721,781,96,96,156,-1
5,10,777,25,6,783,809,6,6,32,-1
0,9,671,60,1,810,871,139,139,200,-1
3,11,844,25,4,871,897,27,27,53,-1
1,12,872,40,2,898,939,26,26,67,-1
2,5,495,70,3,939,1011,444,444,516,-1
0,15,981,25,1,1012,1038,31,31,57,-1
3,16,998,40,4,1039,1080,41,41,82,-1
6,17,1043,20,7,1081,1102,38,38,59,-1
4,13,892,75,5,1102,1178,210,210,286,-1
2,20,1162,25,3,1178,1204,16,16,42,-1
5,14,910,75,6,1205,1281,295,295,371,-1
7,22,1267,75,8,1282,1359,15,15,92,-1
4,23,1289,25,5,1359,1387,70,70,98,-1
5,25,1362,40,6,1387,1428,25,25,66,-1
2,24,1355,60,3,1428,1490,73,73,135,-1
4,26,1488,70,5,1491,1562,3,3,74,-1
5,28,1539,50,6,1563,1614,24,24,75,-1
9,29,1588,40,10,1614,1655,26,26,67,-1
1,18,1050,100,2,1655,1757,605,605,707,-1
11,32,1746,25,12,1757,1783,11,11,37,-1
10,31,1717,40,11,1783,1824,66,66,107,-1
12,33,1820,25,13,1824,1851,4,4,31,-1
5,30,1715,70,6,1851,1922,136,136,207,-1
13,34,1877,25,14,1923,1949,46,46,72,-1
1,35,1878,25,2,1949,1975,71,71,97,-1
11,36,1933,75,12,1975,2052,42,42,119,-1
13,39,2050,65,14,2052,2118,2,2,68,-1
3,21,1191,100,4,2119,2220,928,928,1029,-1
13,41,2169,70,14,2221,2292,52,52,123,-1
8,27,1516,100,9,2292,2394,776,776,878,-1
3,42,2342,60,4,2394,2456,52,52,114,-1
13,44,2444,25,14,2457,2482,13,13,38,-1
14,43,2424,50,15,2482,2535,58,58,111,-1
16,47,2534,25,17,2535,2561,1,1,27,-1
8,46,2515,50,9,2561,2612,46,46,97,-1
3,48,2567,50,4,2613,2663,46,46,96,-1
17,51,2663,25,18,2664,2691,1,1,28,-1
15,45,2484,65,16,2692,2758,208,208,274,-1
18,53,2726,20,19,2760,2782,34,34,56,-1
3,54,2765,25,4,2782,2808,17,17,43,-1
16,52,2712,60,17,2808,2870,96,96,158,-1
19,57,2830,25,20,2870,2896,40,40,66,-1
17,58,2842,40,18,2896,2937,54,54,95,-1
18,55,2787,70,19,2937,3008,150,150,221,-1
3,59,2959,25,4,3008,3034,49,49,75,-1
20,60,3029,50,21,3035,3086,6,6,57,-1
19,62,3048,25,20,3086,3111,38,38,63,-1
10,37,1936,100,11,3112,3212,1176,1176,1276,-1
20,63,3186,20,21,3212,3234,26,26,48,-1
12,38,2002,100,13,3234,3337,1232,1232,1335,-1
10,67,3333,25,11,3337,3363,4,4,30,-1
20,66,3238,60,21,3363,3426,125,125,188,-1
22,68,3382,20,23,3426,3448,44,44,66,-1
13,49,2634,100,14,3448,3551,814,814,917,-1
22,69,3453,65,23,3551,3616,98,98,163,-1
12,70,3458,70,13,3616,3689,158,158,231,-1
22,73,3668,25,23,3689,3715,21,21,47,-1
10,71,3515,75,11,3715,3791,200,200,276,-1
23,75,3716,60,24,3791,3852,75,75,136,-1
12,76,3840,75,13,3852,3927,12,12,87,-1
10,78,3872,25,11,3927,3953,55,55,81,-1
24,79,3887,25,25,3954,3980,67,67,93,-1
23,80,3963,20,24,3980,4002,17,17,39,-1
22,77,3866,70,23,4002,4073,136,136,207,-1
23,81,4006,25,24,4073,4100,67,67,94,-1
24,82,4081,60,25,4100,4162,19,19,81,-1
10,83,4104,25,11,4163,4188,59,59,84,-1
26,85,4139,25,27,4189,4215,50,50,76,-1
25,84,4119,50,26,4216,4267,97,97,148,-1
27,86,4232,65,28,4267,4334,35,35,102,-1
28,89,4282,25,29,4334,4361,52,52,79,-1
29,92,4330,25,30,4361,4387,31,31,57,-1
26,91,4317,40,27,4387,4438,70,70,121,-1
27,93,4395,20,28,4438,4463,43,43,68,-1
24,88,4272,60,25,4463,4526,191,191,254,-1
29,95,4493,25,30,4527,4553,34,34,60,-1
23,87,4251,65,24,4553,4619,302,302,368,-1
26,97,4558,40,27,4619,4661,61,61,103,-1
28,96,4527,65,29,4661,4728,134,134,201,-1
23,100,4677,20,24,4728,4754,51,51,77,-1
10,90,4290,75,11,4755,4831,465,465,541,-1
26,101,4786,70,27,4831,4907,45,45,121,-1
24,98,4644,75,25,4907,4985,263,263,341,-1
28,102,4786,75,29,4985,5062,199,199,276,-1
26,103,5062,25,27,5070,5097,8,8,35,-1
14,50,2636,100,15,5097,5202,2461,2461,2566,-1
28,104,5185,60,29,5202,5278,17,17,93,-1
26,105,5259,20,27,5278,5310,19,19,51,-1
15,56,2810,100,16,5312,5417,2502,2502,2607,-1
14,106,5324,65,15,5417,5483,93,93,159,-1
28,107,5392,75,29,5483,5559,91,91,167,-1
15,108,5551,70,16,5559,5634,8,8,83,-1
20,72,3538,100,21,5634,5743,2096,2096,2205,-1
28,109,5651,25,29,5744,5771,93,93,120,-1
13,74,3671,100,14,5771,5878,2100,2100,2207,-1
20,111,5870,25,21,5878,5904,8,8,34,-1
15,110,5788,75,16,5904,5981,116,116,193,-1
29,99,4661,100,30,5981,6087,1320,1320,1426,-1
15,113,6063,20,16,6087,6120,24,24,57,-1
20,114,6063,40,21,6121,6164,58,58,101,-1
15,115,6124,20,16,6164,6188,40,40,64,-1
13,112,6006,75,14,6189,6264,183,183,258,-1
29,116,6220,20,30,6264,6290,44,44,70,-1
20,117,6280,70,21,6291,6369,11,11,89,-1
29,118,6294,75,30,6369,6445,75,75,151,-1
6,19,1107,200,7,6445,6654,5338,5338,5547,-1
29,119,6529,65,30,6654,6721,125,125,192,-1
6,120,6670,40,7,6721,6766,51,51,96,-1
11,40,2162,200,12,6768,6970,4606,4606,4808,-1
6,121,6880,25,7,6970,6997,90,90,117,-1
11,122,6985,60,12,6997,7070,12,12,85,-1
17,61,3047,200,18,7070,7278,4023,4023,4231,-1
11,124,7187,25,12,7278,7304,91,91,117,-1
6,123,7112,100,7,7304,7405,192,192,293,-1
11,125,7405,75,12,7405,7482,0,0,77,-1
21,64,3206,200,22,7482,7684,4276,4276,4478,-1
11,127,7607,25,12,7684,7710,77,77,103,-1
6,126,7532,50,7,7710,7769,178,178,237,-1
21,128,7698,100,22,7769,7884,71,71,186,-1
19,65,3212,200,20,7884,8086,4672,4672,4874,-1
6,129,7884,50,7,8086,8143,202,202,259,-1
19,131,8109,25,20,8143,8170,34,34,61,-1
21,130,8007,50,22,8170,8228,163,163,221,-1
27,94,4467,200,28,8228,8437,3761,3761,3970,-1
21,133,8336,50,22,8437,8488,101,101,152,-1
27,134,8461,75,28,8488,8564,27,27,103,-1
19,132,8278,100,20,8564,8666,286,286,388,-1
27,135,8684,60,28,8684,8746,0,0,62,-1
19,136,8788,20,20,8788,8821,0,0,33,-1
19,137,8826,25,20,8826,8851,0,0,25,-1
27,138,8860,25,28,8860,8886,0,0,26,-1
