patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,296,25,1,299,331,3,3,35,0
1,1,406,20,2,407,428,1,1,22,0
2,2,426,75,3,430,508,4,4,82,1
3,4,535,25,4,549,575,14,14,40,0
0,3,486,50,1,508,586,22,49,100,1
0,7,687,20,1,740,762,53,53,75,0
4,5,657,70,5,658,793,1,65,136,1
0,8,766,40,1,794,835,28,28,69,0
3,6,676,60,4,698,856,22,117,180,1
5,9,871,65,6,873,941,2,2,70,1
6,10,937,20,7,941,963,4,4,26,0
6,13,968,20,7,1046,1067,78,78,99,0
7,14,985,25,8,1067,1093,82,82,108,0
5,15,994,25,6,1094,1120,100,100,126,0
8,16,1050,25,9,1121,1146,71,71,96,0
6,17,1072,25,7,1147,1173,75,75,101,0
10,19,1153,25,11,1215,1242,62,62,89,0
8,23,1297,25,9,1367,1393,70,70,96,0
6,24,1325,25,7,1393,1420,68,68,95,0
13,27,1436,25,14,1502,1527,66,66,91,0
8,29,1544,20,9,1570,1591,26,26,47,0
4,11,944,75,5,965,1627,21,608,683,1
13,33,1678,25,14,1752,1778,74,74,100,0
0,12,945,50,1,1005,1872,60,874,927,1
9,18,1133,50,10,1173,1884,40,698,751,1
17,37,1911,25,18,1925,1952,14,14,41,0
7,20,1194,60,8,1243,1974,49,717,780,1
19,40,1978,25,20,2057,2084,79,79,106,0
17,42,2053,25,18,2126,2151,73,73,98,0
7,43,2085,25,8,2151,2178,66,66,93,0
11,21,1210,65,12,1284,2205,74,926,995,1
5,22,1271,70,6,1326,2278,55,933,1007,1
7,46,2280,25,8,2320,2345,40,40,65,0
17,47,2302,40,18,2346,2389,44,44,87,0
21,49,2332,25,22,2431,2456,99,99,124,0
7,51,2497,25,8,2497,2524,0,0,27,0
22,53,2509,25,23,2567,2592,58,58,83,0
24,55,2563,25,25,2634,2661,71,71,98,0
25,56,2620,20,26,2662,2682,42,42,62,0
7,57,2624,25,8,2682,2708,58,58,84,0
28,60,2701,25,29,2798,2830,97,97,129,0
22,62,2743,25,23,2881,2914,138,138,171,0
24,63,2762,25,25,2915,2954,153,153,192,0
30,65,2922,20,31,2998,3022,76,76,100,0
31,66,2947,25,32,3022,3065,75,75,118,0
30,69,3031,25,31,3168,3197,137,137,166,0
35,74,3189,40,36,3374,3424,185,185,235,0
36,75,3197,25,37,3424,3457,227,227,260,0
37,76,3213,25,38,3458,3491,245,245,278,0
39,79,3307,20,40,3584,3619,277,277,312,0
43,83,3466,20,44,3745,3778,279,279,312,0
44,84,3525,25,45,3778,3811,253,253,286,0
39,87,3635,25,40,3912,3947,277,277,312,0
48,93,3971,40,49,4179,4221,208,208,250,0
49,95,4204,25,50,4272,4305,68,68,101,0
10,25,1343,75,11,1420,4348,77,2921,3005,1
12,26,1348,70,13,1461,4431,113,3008,3083,1
10,97,4431,25,11,4431,4462,0,0,31,0
6,28,1521,75,7,1527,4511,6,2898,2990,1
10,98,4567,25,11,4600,4633,33,33,66,0
14,31,1664,50,15,1670,4713,6,2986,3049,1
15,32,1673,50,16,1710,4729,37,2998,3056,1
4,34,1708,65,5,1779,4770,71,2982,3062,1
16,35,1708,50,17,1820,4787,112,3022,3079,1
13,36,1880,75,14,1885,4828,5,2867,2948,1
14,100,4820,20,15,4828,4853,8,8,33,0
4,101,4828,25,5,4853,4894,25,25,66,0
13,104,4919,25,14,4978,5011,59,59,92,0
4,105,4995,25,5,5011,5052,16,16,57,0
18,38,1956,60,19,1975,5084,19,3055,3128,1
13,106,5126,25,14,5177,5210,51,51,84,0
13,109,5362,25,14,5396,5429,34,34,67,0
19,44,2186,70,20,2205,5471,19,3203,3285,1
20,48,2322,65,21,2389,5589,67,3191,3267,1
5,50,2429,75,6,2456,5688,27,3169,3259,1
19,111,5639,20,20,5688,5712,49,49,73,0
20,112,5655,20,21,5712,5737,57,57,82,0
20,114,5754,25,21,5779,5812,25,25,58,0
17,52,2500,50,18,2524,5871,24,3312,3371,1
23,54,2530,65,24,2592,5913,62,3300,3383,1
26,58,2662,100,27,2708,5980,46,3211,3318,1
27,59,2693,60,28,2749,6124,56,3348,3431,1
26,118,6107,25,27,6124,6157,17,17,50,0
29,61,2731,60,30,2831,6190,100,3377,3459,1
7,64,2814,75,8,2955,6241,141,3333,3427,1
27,119,6241,25,28,6241,6282,0,0,41,0
26,121,6316,25,27,6416,6441,100,100,125,0
7,122,6333,40,8,6441,6485,108,108,152,0
27,123,6441,25,28,6485,6511,44,44,70,0
32,68,2998,75,33,3119,6554,121,3464,3556,1
22,70,3065,100,23,3197,6628,132,3448,3563,1
32,126,6645,40,33,6722,6770,77,77,125,0
22,127,6755,20,23,6770,6795,15,15,40,0
24,71,3065,60,25,3238,6829,173,3687,3764,1
24,129,6955,25,25,6963,6996,8,8,41,0
34,73,3123,65,35,3324,7030,201,3824,3907,1
31,77,3231,100,32,3491,7104,260,3748,3873,1
34,130,7088,25,35,7105,7146,17,17,58,0
38,78,3281,65,39,3542,7229,261,3865,3948,1
31,132,7230,20,32,7236,7269,6,6,39,0
40,80,3348,75,41,3619,7318,271,3881,3970,1
31,133,7284,20,32,7318,7345,34,34,61,0
41,81,3382,60,42,3661,7419,279,3970,4037,1
42,82,3416,70,43,3703,7504,287,4003,4088,1
35,85,3542,75,36,3812,7546,270,3912,4004,1
36,86,3619,75,37,3862,7631,243,3919,4012,1
36,139,7723,25,37,7723,7749,0,0,26,0
45,88,3644,100,46,3947,7825,303,4057,4181,1
43,91,3786,65,44,4078,8117,292,4254,4331,1
44,92,3912,100,45,4129,8185,217,4155,4273,1
39,94,4103,70,40,4221,8280,118,4082,4177,1
48,96,4348,100,49,4348,8347,0,3883,3999,1
12,99,4592,50,13,4633,8413,41,3747,3821,1
15,102,4845,60,16,4894,8445,49,3527,3600,1
14,103,4861,70,15,4936,8486,75,3544,3625,1
4,107,5159,100,5,5210,8554,51,3277,3395,1
15,145,8563,20,16,8607,8631,44,44,68,0
18,108,5210,65,19,5260,8664,50,3379,3454,1
