patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,394,25,1,397,423,3,3,29,-2
0,1,526,25,1,528,554,2,2,28,-2
0,2,707,75,1,710,786,3,3,79,-2
0,3,868,200,1,869,1069,1,1,201,-2
1,4,996,20,2,1070,1091,74,74,95,-2
0,5,1081,25,1,1092,1117,11,11,36,-2
1,6,1096,65,2,1118,1185,22,22,89,-2
2,7,1123,50,3,1185,1236,62,62,113,-2
0,8,1220,25,1,1237,1264,17,17,44,-2
3,9,1302,100,4,1303,1404,1,1,102,-2
2,10,1336,200,3,1405,1606,69,69,270,-2
4,11,1418,40,5,1606,1648,188,188,230,-2
5,12,1456,25,6,1649,1676,193,193,220,-2
3,13,1525,25,4,1678,1704,153,153,179,-2
6,14,1562,50,7,1704,1755,142,142,193,-2
7,15,1600,65,8,1755,1822,155,155,222,-2
2,16,1618,25,3,1823,1850,205,205,232,-2
8,17,1695,25,9,1853,1880,158,158,185,-2
4,18,1760,65,5,1881,1947,121,121,187,-2
5,19,1779,40,6,1948,1989,169,169,210,-2
3,20,1858,25,4,1989,2015,131,131,157,-2
6,21,1859,75,7,2015,2092,156,156,233,-2
7,22,1880,40,8,2092,2133,212,212,253,-2
9,23,1896,25,10,2133,2160,237,237,264,-2
4,24,1999,60,5,2160,2222,161,161,223,-2
8,25,2031,60,9,2222,2283,191,191,252,-2
10,26,2087,100,11,2283,2384,196,196,297,-2
5,27,2100,50,6,2385,2435,285,285,335,-2
11,28,2146,20,12,2435,2457,289,289,311,-2
6,29,2203,25,7,2458,2483,255,255,280,-2
7,30,2245,20,8,2484,2504,239,239,259,-2
12,31,2278,25,13,2504,2531,226,226,253,-2
9,32,2311,20,10,2531,2551,220,220,240,-2
4,33,2333,25,5,2551,2578,218,218,245,-2
13,34,2342,75,14,2578,2656,236,236,314,-2
14,35,2418,20,15,2656,2677,238,238,259,-2
11,36,2461,100,12,2677,2777,216,216,316,-2
10,37,2506,65,11,2778,2844,272,272,338,-2
15,38,2541,25,16,2844,2871,303,303,330,-2
12,39,2633,20,13,2871,2894,238,238,261,-2
6,40,2636,100,7,2894,2994,258,258,358,-2
4,41,2679,25,5,2995,3021,316,316,342,-2
16,42,2728,25,17,3021,3047,293,293,319,-2
17,43,2732,70,18,3047,3118,315,315,386,-2
13,44,2766,200,14,3119,3320,353,353,554,-2
10,45,2896,20,11,3320,3341,424,424,445,-2
11,46,2899,100,12,3341,3443,442,442,544,-2
18,47,2954,20,19,3444,3464,490,490,510,-2
15,48,3023,100,16,3465,3567,442,442,544,-2
4,49,3122,70,5,3567,3639,445,445,517,-2
16,50,3148,40,17,3639,3680,491,491,532,-2
17,51,3269,25,18,3680,3707,411,411,438,-2
13,52,3331,70,14,3707,3778,376,376,447,-2
10,53,3345,200,11,3778,3979,433,433,634,-2
18,54,3470,25,19,3980,4005,510,510,535,-2
19,55,3528,40,20,4005,4046,477,477,518,-2
11,56,3564,50,12,4047,4099,483,483,535,-2
20,57,3613,60,21,4100,4161,487,487,548,-2
21,58,3624,40,22,4161,4203,537,537,579,-2
22,59,3677,50,23,4203,4254,526,526,577,-2
15,60,3689,25,16,4255,4282,566,566,593,-2
23,61,3721,25,24,4282,4309,561,561,588,-2
4,62,3791,200,5,4309,4512,518,518,721,-2
16,63,3792,20,17,4512,4533,720,720,741,-2
17,64,3857,25,18,4533,4560,676,676,703,-2
24,65,3909,60,25,4560,4621,651,651,712,-2
13,66,3928,25,14,4621,4647,693,693,719,-2
25,67,3960,50,26,4647,4699,687,687,739,-2
10,68,3990,25,11,4699,4726,709,709,736,-2
26,69,4032,25,27,4726,4752,694,694,720,-2
27,70,4060,100,28,4752,4858,692,692,798,-2
18,71,4107,25,19,4858,4886,751,751,779,-2
19,72,4158,65,20,4886,4951,728,728,793,-2
28,73,4208,70,29,4954,5035,746,746,827,-2
20,74,4272,40,21,5035,5076,763,763,804,-2
21,75,4314,25,22,5076,5103,762,762,789,-2
22,76,4356,70,23,5103,5184,747,747,828,-2
23,77,4410,20,24,5184,5218,774,774,808,-2
15,78,4433,50,16,5219,5271,786,786,838,-2
4,79,4523,25,5,5271,5298,748,748,775,-2
16,80,4537,20,17,5298,5323,761,761,786,-2
17,81,4661,25,18,5324,5349,663,663,688,-2
29,82,4705,70,30,5349,5431,644,644,726,-2
24,83,4733,65,25,5431,5497,698,698,764,-2
13,84,4749,65,14,5497,5565,748,748,816,-2
25,85,4802,100,26,5565,5667,763,763,865,-2
10,86,4890,25,11,5667,5693,777,777,803,-2
26,87,4905,20,27,5693,5725,788,788,820,-2
27,88,4984,40,28,5726,5771,742,742,787,-2
19,89,5009,25,20,5771,5797,762,762,788,-2
18,90,5051,20,19,5797,5822,746,746,771,-2
