patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,297,25,1,300,329,3,3,32,-1
1,1,406,20,2,406,427,0,0,21,-1
2,2,426,75,3,428,504,2,2,78,-1
0,3,481,50,1,504,556,23,23,75,-1
3,4,535,25,4,556,583,21,21,48,-1
0,5,657,70,1,657,729,0,0,72,-1
4,6,658,60,5,729,790,71,71,132,-1
3,7,684,20,4,792,813,108,108,129,-1
5,8,871,40,6,872,913,1,1,42,-1
0,9,879,65,1,913,980,34,34,101,-1
4,10,902,20,5,980,1002,78,78,100,-1
6,11,937,75,7,1002,1078,65,65,141,-1
7,12,982,50,8,1079,1129,97,97,147,-1
4,13,1007,20,5,1129,1151,122,122,144,-1
5,14,1023,25,6,1164,1190,141,141,167,-1
0,15,1031,25,1,1191,1218,160,160,187,-1
8,16,1050,25,9,1218,1244,168,168,194,-1
9,17,1134,25,10,1244,1270,110,110,136,-1
10,18,1154,50,11,1271,1323,117,117,169,-1
4,19,1156,25,5,1323,1349,167,167,193,-1
6,20,1159,60,7,1349,1411,190,190,252,-1
11,21,1210,65,12,1411,1479,201,201,269,-1
7,22,1231,70,8,1480,1551,249,249,320,-1
5,23,1292,25,6,1551,1578,259,259,286,-1
12,24,1348,25,13,1578,1604,230,230,256,-1
0,25,1370,75,1,1604,1682,234,234,312,-1
8,26,1396,70,9,1682,1752,286,286,356,-1
9,27,1422,25,10,1753,1779,331,331,357,-1
10,28,1424,75,11,1779,1855,355,355,431,-1
13,29,1438,20,14,1856,1877,418,418,439,-1
4,30,1450,200,5,1878,2079,428,428,629,-1
6,31,1523,50,7,2079,2130,556,556,607,-1
11,32,1532,50,12,2131,2182,599,599,650,-1
14,33,1665,25,15,2182,2208,517,517,543,-1
15,34,1674,65,16,2208,2274,534,534,600,-1
7,35,1702,50,8,2275,2326,573,573,624,-1
12,36,1705,75,13,2326,2403,621,621,698,-1
16,37,1708,25,17,2403,2429,695,695,721,-1
5,38,1729,60,6,2430,2491,701,701,762,-1
13,39,1883,200,14,2492,2693,609,609,810,-1
8,40,1903,25,9,2694,2720,791,791,817,-1
17,41,1911,200,18,2720,2928,809,809,1017,-1
9,42,1930,25,10,2929,2962,999,999,1032,-1
18,43,1956,25,19,2962,3002,1006,1006,1046,-1
10,44,1966,70,11,3003,3076,1037,1037,1110,-1
19,45,1979,200,20,3076,3283,1097,1097,1304,-1
4,46,2090,25,5,3283,3317,1193,1193,1227,-1
6,47,2231,40,7,3317,3367,1086,1086,1136,-1
11,48,2283,65,12,3368,3436,1085,1085,1153,-1
14,49,2308,25,15,3437,3470,1129,1129,1162,-1
20,50,2322,75,21,3470,3547,1148,1148,1225,-1
15,51,2325,25,16,3547,3581,1222,1222,1256,-1
21,52,2333,50,22,3581,3639,1248,1248,1306,-1
7,53,2428,25,8,3639,3681,1211,1211,1253,-1
12,54,2485,65,13,3682,3756,1197,1197,1271,-1
22,55,2510,25,23,3756,3789,1246,1246,1279,-1
23,56,2530,20,24,3789,3815,1259,1259,1285,-1
24,57,2563,25,25,3815,3847,1252,1252,1284,-1
5,58,2604,100,6,3847,3961,1243,1243,1357,-1
25,59,2619,60,26,3961,4025,1342,1342,1406,-1
26,60,2663,25,27,4026,4058,1363,1363,1395,-1
27,61,2694,60,28,4058,4124,1364,1364,1430,-1
28,62,2703,25,29,4124,4157,1421,1421,1454,-1
13,63,2704,25,14,4158,4185,1454,1454,1481,-1
29,64,2732,75,30,4185,4268,1453,1453,1536,-1
8,65,2827,20,9,4268,4295,1441,1441,1468,-1
30,66,2929,25,31,4295,4328,1366,1366,1399,-1
17,67,2945,200,18,4328,4539,1383,1383,1594,-1
31,68,2945,75,32,4539,4623,1594,1594,1678,-1
32,69,2994,25,33,4623,4658,1629,1629,1664,-1
18,70,3108,100,19,4658,4766,1550,1550,1658,-1
33,71,3108,60,34,4766,4831,1658,1658,1723,-1
9,72,3116,200,10,4831,5039,1715,1715,1923,-1
34,73,3116,65,35,5039,5107,1923,1923,1991,-1
36,74,3192,40,37,5108,5157,1916,1916,1965,-1
