patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,402,25,1,407,446,5,5,44,0
0,1,549,25,1,550,576,1,1,27,0
0,2,728,75,1,729,806,1,1,78,1
1,4,997,20,2,1011,1033,14,14,36,0
0,3,888,200,1,889,1115,1,24,227,2
1,5,1037,25,2,1116,1141,79,79,104,0
2,6,1123,65,3,1142,1250,19,61,127,1
0,7,1127,50,1,1182,1261,55,81,134,1
2,8,1301,25,3,1303,1329,2,2,28,0
3,9,1301,100,4,1329,1473,28,70,172,1
4,11,1419,40,5,1473,1514,54,54,95,0
5,12,1454,25,6,1516,1542,62,62,88,0
2,13,1480,25,3,1542,1569,62,62,89,0
7,16,1599,25,8,1651,1677,52,52,78,0
4,17,1625,25,5,1680,1708,55,55,83,0
8,19,1695,40,9,1749,1791,54,54,96,0
7,20,1829,25,8,1872,1900,43,43,71,0
9,22,1891,40,10,1941,1982,50,50,91,0
8,23,1902,25,9,1982,2009,80,80,107,0
6,14,1552,50,7,1569,2062,17,457,510,1
3,15,1594,65,4,1610,2089,16,427,495,1
11,28,2145,20,12,2213,2235,68,68,90,0
6,29,2163,25,7,2237,2262,74,74,99,0
11,30,2241,20,12,2263,2285,22,22,44,0
12,31,2280,25,13,2292,2321,12,12,41,0
11,32,2292,20,12,2326,2347,34,34,55,0
13,33,2341,25,14,2348,2374,7,7,33,0
6,35,2415,20,7,2416,2437,1,1,22,0
6,38,2442,25,7,2519,2545,77,77,103,0
13,39,2475,20,14,2545,2566,70,70,91,0
13,41,2571,25,14,2609,2635,38,38,64,0
5,18,1644,65,6,1708,2662,64,950,1018,1
4,21,1862,75,5,1900,2699,38,760,837,1
7,24,2000,60,8,2009,2721,9,659,721,1
5,42,2713,25,6,2721,2747,8,8,34,0
13,45,2736,20,14,2831,2852,95,95,116,0
13,47,2857,20,14,2894,2915,37,37,58,0
10,25,2088,60,11,2089,2938,1,786,850,1
9,26,2093,100,10,2130,3081,37,885,988,1
10,50,3049,40,11,3081,3123,32,32,74,0
3,27,2139,50,4,2172,3135,33,943,996,1
11,34,2351,75,12,2374,3171,23,742,820,1
14,36,2418,100,15,2437,3231,19,712,813,1
12,37,2424,65,13,2478,3258,54,766,834,1
10,51,3234,25,11,3259,3286,25,25,52,0
15,40,2542,100,16,2567,3347,25,702,805,1
16,43,2728,70,17,2748,3378,20,577,650,1
16,54,3529,25,17,3541,3566,12,12,37,0
19,55,3529,40,20,3566,3608,37,37,79,0
