patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,297,25,1,301,332,4,4,35,0
1,1,406,20,2,409,429,3,3,23,0
2,2,425,75,3,429,548,4,45,123,1
3,4,535,25,4,549,574,14,14,39,0
1,3,434,50,2,471,587,37,100,153,1
3,7,675,20,4,713,734,38,38,59,0
1,8,688,40,2,734,775,46,46,87,0
2,5,630,70,3,631,847,1,145,217,1
4,6,659,60,5,672,869,13,148,210,1
3,9,738,65,4,776,895,38,91,157,1
1,10,886,20,2,896,917,10,10,31,0
4,13,979,20,5,1020,1040,41,41,61,0
6,14,983,25,7,1041,1067,58,58,84,0
2,15,998,25,3,1068,1094,70,70,96,0
4,16,1045,25,5,1105,1131,60,60,86,0
7,17,1050,25,8,1132,1157,82,82,107,0
6,19,1169,25,7,1199,1225,30,30,56,0
5,11,937,75,6,938,1263,1,249,326,1
3,12,946,50,4,978,1316,32,317,370,1
8,18,1153,50,9,1158,1329,5,122,176,1
9,23,1348,25,10,1410,1436,62,62,88,0
3,24,1417,25,4,1436,1462,19,19,45,0
2,20,1245,60,3,1264,1525,19,218,280,1
6,21,1326,65,7,1329,1552,3,158,226,1
5,22,1344,70,6,1370,1584,26,168,240,1
9,27,1588,25,10,1626,1652,38,38,64,0
8,25,1430,75,9,1462,1731,32,223,301,1
3,26,1563,70,4,1584,1763,21,126,200,1
5,29,1735,20,6,1763,1784,28,28,49,0
6,28,1603,75,7,1652,1820,49,140,217,1
3,33,1916,25,4,1944,1969,28,28,53,0
3,37,2071,25,4,2093,2118,22,22,47,0
9,31,1803,50,10,1861,2211,58,357,408,1
8,32,1812,50,9,1902,2222,90,358,410,1
6,34,1935,65,7,1970,2250,35,246,315,1
10,35,1956,50,11,2011,2262,55,254,306,1
11,36,1978,75,12,2052,2298,74,244,320,1
5,30,1789,200,6,1820,2379,31,385,590,2
8,40,2323,25,9,2463,2488,140,140,165,0
10,42,2363,25,11,2529,2556,166,166,193,0
11,43,2379,25,12,2556,2582,177,177,203,0
6,38,2301,60,7,2380,2604,79,241,303,1
11,46,2684,25,12,2769,2795,85,85,111,0
15,47,2693,40,16,2795,2837,102,102,144,0
6,49,2716,25,7,2878,2904,162,162,188,0
17,51,2922,25,18,2946,2972,24,24,50,0
15,53,2948,25,16,3014,3039,66,66,91,0
18,55,3104,25,19,3161,3187,57,57,83,0
13,44,2622,70,14,2688,3218,66,525,596,1
15,56,3191,20,16,3218,3240,27,27,49,0
19,57,3191,25,20,3240,3267,49,49,76,0
18,60,3288,25,19,3350,3376,62,62,88,0
22,62,3345,25,23,3417,3445,72,72,100,0
19,63,3368,25,20,3445,3471,77,77,103,0
24,65,3415,20,25,3512,3535,97,97,120,0
25,66,3459,25,26,3535,3561,76,76,102,0
19,69,3572,25,20,3643,3669,71,71,97,0
10,48,2707,65,11,2837,3899,130,1126,1192,1
16,50,2730,75,17,2904,3936,174,1127,1206,1
11,52,2946,50,12,2972,3947,26,948,1001,1
17,54,3073,65,18,3121,3975,48,836,902,1
28,74,3968,40,29,4018,4059,50,50,91,0
17,75,4027,25,18,4059,4085,32,32,58,0
16,76,4047,25,17,4086,4113,39,39,66,0
15,58,3243,100,16,3267,4215,24,869,972,1
29,79,4198,20,30,4257,4282,59,59,84,0
15,83,4345,20,16,4427,4452,82,82,107,0
20,59,3278,60,21,3309,4473,31,1133,1195,1
15,84,4456,25,16,4473,4500,17,17,44,0
21,61,3308,60,22,3376,4525,68,1151,1217,1
23,64,3374,75,24,3471,4561,97,1110,1187,1
21,87,4646,25,22,4737,4763,91,91,117,0
24,68,3540,75,25,3602,4799,62,1182,1259,1
22,70,3596,100,23,3670,4866,74,1162,1270,1
27,71,3707,60,28,3711,4891,4,1118,1184,1
10,73,3950,65,11,3976,5198,26,1180,1248,1
11,77,4049,100,12,4113,5264,64,1108,1215,1
28,78,4171,65,29,4215,5333,44,1094,1162,1
16,80,4215,75,17,4283,5369,68,1073,1154,1
17,81,4241,60,18,4328,5393,87,1078,1152,1
28,93,5393,40,29,5393,5443,0,0,50,0
16,95,5452,25,17,5493,5519,41,41,67,0
28,97,5561,25,29,5561,5588,0,0,27,0
29,82,4287,70,30,4378,5629,91,1252,1342,1
20,85,4585,75,21,4646,5666,61,1003,1081,1
15,86,4604,75,16,4687,5702,83,1012,1098,1
16,98,5675,25,17,5702,5728,27,27,53,0
20,100,5753,20,21,5770,5794,17,17,41,0
29,102,5786,25,30,5840,5867,54,54,81,0
16,104,5883,25,17,5915,5941,32,32,58,0
24,88,4891,100,25,4891,6007,0,1000,1116,1
16,105,6050,25,17,6091,6117,41,41,67,0
24,106,6142,25,25,6201,6226,59,59,84,0
27,91,5006,65,28,5130,6252,124,1178,1246,1
10,92,5248,100,11,5264,6361,16,1004,1113,1
24,109,6378,25,25,6403,6429,25,25,51,0
11,94,5393,70,12,5443,6472,50,986,1079,1
17,96,5508,100,18,5519,6534,11,922,1026,1
28,99,5690,50,29,5728,6593,38,845,903,1
24,111,6593,20,25,6593,6625,0,0,32,0
11,112,6626,20,12,6626,6646,0,0,20,0
11,114,6649,25,12,6691,6717,42,42,68,0
15,101,5786,60,16,5795,6824,9,968,1038,1
20,103,5799,70,21,5867,6865,68,977,1066,1
16,107,6233,100,17,6252,6930,19,589,697,1
27,108,6310,65,28,6361,6959,51,580,649,1
