patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,308,25,1,312,344,4,4,36,0
1,1,408,20,2,409,430,1,1,22,0
0,4,496,25,1,513,539,17,17,43,0
2,2,428,75,3,430,575,2,70,147,1
1,3,434,50,2,471,587,37,99,153,1
3,7,659,20,4,723,745,64,64,86,0
1,8,688,40,2,745,787,57,57,99,0
0,5,640,70,1,641,860,1,149,220,1
2,6,657,60,3,682,882,25,162,225,1
3,9,749,65,4,789,909,40,92,160,1
1,10,899,20,2,909,930,10,10,31,0
5,13,985,20,6,1017,1038,32,32,53,0
0,14,1011,25,1,1039,1065,28,28,54,0
5,15,1042,25,6,1065,1092,23,23,50,0
1,11,934,75,2,935,1128,1,118,194,1
4,12,938,50,5,976,1140,38,149,202,1
6,16,1155,25,7,1156,1182,1,1,27,0
0,17,1165,25,1,1182,1209,17,17,44,0
4,19,1241,25,5,1251,1277,10,10,36,0
1,18,1209,50,2,1209,1331,0,69,122,1
5,20,1243,60,6,1277,1353,34,46,110,1
4,23,1378,25,5,1437,1465,59,59,87,0
5,24,1464,25,6,1465,1492,1,1,28,0
6,21,1333,65,7,1354,1517,21,118,184,1
0,22,1360,70,1,1395,1549,35,116,189,1
4,27,1616,25,5,1655,1681,39,39,65,0
6,25,1570,75,7,1573,1718,3,70,148,1
5,26,1592,70,6,1614,1790,22,126,198,1
0,28,1700,75,1,1718,1826,18,49,126,1
6,29,1799,20,7,1826,1847,27,27,48,0
7,33,1981,25,8,2052,2078,71,71,97,0
6,31,1852,50,7,1888,2089,36,185,237,1
5,32,1940,50,6,2010,2101,70,107,161,1
4,30,1832,200,5,1848,2183,16,148,351,2
6,34,2190,65,7,2191,2299,1,42,109,1
4,35,2195,50,5,2232,2311,37,64,116,1
8,36,2334,75,9,2336,2413,2,2,79,1
4,37,2414,25,5,2415,2441,1,1,27,0
8,38,2495,60,9,2497,2562,2,2,67,1
8,40,2674,25,9,2706,2732,32,32,58,0
8,42,2833,25,9,2854,2881,21,21,48,0
9,39,2664,200,10,2665,3044,1,178,380,2
8,43,3034,25,9,3044,3071,10,10,37,0
9,44,3055,70,10,3071,3186,16,59,131,1
8,46,3171,25,9,3187,3213,16,16,42,0
12,47,3192,40,13,3214,3254,22,22,62,0
9,49,3337,25,10,3378,3403,41,41,66,0
12,51,3365,25,13,3445,3471,80,80,106,0
15,53,3376,25,16,3514,3540,138,138,164,0
17,55,3461,25,18,3580,3607,119,119,146,0
18,56,3526,20,19,3607,3629,81,81,103,0
9,57,3554,25,10,3629,3656,75,75,102,0
15,60,3690,25,16,3739,3765,49,49,75,0
9,62,3758,25,10,3807,3833,49,49,75,0
13,48,3309,65,14,3335,3859,26,481,550,1
14,50,3346,75,15,3404,3897,58,472,551,1
8,52,3365,50,9,3471,3909,106,489,544,1
16,54,3415,65,17,3540,3936,125,454,521,1
13,63,3910,25,14,3936,3962,26,26,52,0
9,65,3983,20,10,4004,4024,21,21,41,0
16,66,3987,25,17,4025,4050,38,38,63,0
13,69,4063,25,14,4132,4158,69,69,95,0
12,58,3572,100,13,3657,4224,85,545,652,1
18,59,3633,60,19,3698,4341,65,634,708,1
17,61,3707,60,18,3766,4472,59,691,765,1
18,74,4455,40,19,4472,4514,17,17,59,0
15,64,3917,75,16,3962,4551,45,555,634,1
17,75,4594,25,18,4643,4670,49,49,76,0
15,76,4643,25,16,4670,4696,27,27,53,0
14,68,4010,75,15,4091,4733,81,645,723,1
19,70,4200,100,20,4224,4807,24,491,607,1
16,71,4208,60,17,4266,4881,58,599,673,1
16,79,5000,20,17,5016,5049,16,16,49,0
12,73,4349,65,13,4389,5075,40,651,726,1
15,77,4807,100,16,4807,5136,0,227,329,1
19,78,4932,65,20,4967,5211,35,205,279,1
12,80,5136,75,13,5138,5249,2,27,113,1
10,41,2732,200,11,2733,5339,1,2394,2607,2
10,83,5355,20,11,5422,5447,67,67,92,0
19,81,5266,60,20,5339,5467,73,139,201,1
10,84,5451,25,11,5467,5493,16,16,42,0
12,82,5339,70,13,5381,5526,42,113,187,1
11,45,3105,200,12,3112,5610,7,2298,2505,2
11,87,5629,25,12,5710,5736,81,81,107,0
19,85,5585,75,20,5610,5815,25,143,230,1
10,86,5601,75,11,5660,5851,59,164,250,1
12,88,5678,100,13,5736,5918,58,131,240,1
10,91,5943,65,11,6002,6280,59,268,337,1
12,92,6044,100,13,6045,6346,1,194,302,1
10,93,6338,40,11,6346,6387,8,8,49,0
8,67,4010,200,9,4050,6469,40,2244,2459,2
13,72,4317,200,14,4341,6560,24,2018,2243,2
13,95,6584,25,14,6601,6627,17,17,43,0
10,94,6510,70,11,6560,6661,50,76,151,1
11,89,5893,200,12,5918,6743,25,643,850,2
19,90,5909,200,20,5960,6828,51,708,919,2
13,97,6779,25,14,6876,6903,97,97,124,0
10,98,6812,25,11,6903,6930,91,91,118,0
11,96,6768,100,12,6828,6995,60,117,227,1
13,99,7012,50,14,7013,7071,1,1,59,1
13,100,7180,20,14,7181,7208,1,1,28,0
