patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,298,25,1,301,328,3,3,30,-1
1,1,407,20,2,407,428,0,0,21,-1
2,2,426,75,3,429,506,3,3,80,-1
1,3,433,50,2,507,558,74,74,125,-1
3,4,536,25,4,558,585,22,22,49,-1
2,5,587,70,3,587,658,0,0,71,-1
4,6,657,60,5,658,720,1,1,63,-1
1,7,659,20,2,720,742,61,61,83,-1
3,8,687,40,4,742,783,55,55,96,-1
1,9,746,65,2,784,851,38,38,105,-1
2,10,809,20,3,851,872,42,42,63,-1
4,11,831,75,5,872,948,41,41,117,-1
2,12,875,50,3,948,999,73,73,124,-1
3,13,895,20,4,1000,1021,105,105,126,-1
5,14,937,25,6,1022,1049,85,85,112,-1
3,16,1025,25,4,1049,1075,24,24,50,-1
4,17,1029,25,5,1075,1102,46,46,73,-1
6,15,993,25,7,1102,1128,109,109,135,-1
7,18,1050,50,8,1129,1180,79,79,130,-1
5,19,1150,25,6,1180,1206,30,30,56,-1
8,20,1154,60,9,1206,1268,52,52,114,-1
3,21,1228,65,4,1268,1335,40,40,107,-1
5,23,1307,25,6,1337,1363,30,30,56,-1
6,22,1279,70,7,1366,1439,87,87,160,-1
3,26,1387,70,4,1439,1512,52,52,125,-1
8,25,1379,75,9,1513,1589,134,134,210,-1
5,27,1515,25,6,1590,1616,75,75,101,-1
6,28,1590,75,7,1616,1692,26,26,102,-1
3,29,1663,20,4,1692,1714,29,29,51,-1
8,30,1670,200,9,1714,1915,44,44,245,-1
3,31,1718,50,4,1915,1966,197,197,248,-1
6,32,1803,50,7,1966,2018,163,163,215,-1
8,33,1926,25,9,2018,2045,92,92,119,-1
9,24,1350,25,10,2045,2072,695,695,722,-1
10,34,1956,65,11,2072,2138,116,116,182,-1
6,36,2119,75,7,2139,2214,20,20,95,-1
9,37,2173,25,10,2214,2241,41,41,68,-1
10,38,2190,60,11,2241,2303,51,51,113,-1
6,39,2297,200,7,2303,2504,6,6,207,-1
9,41,2342,200,10,2504,2705,162,162,363,-1
6,43,2515,25,7,2705,2731,190,190,216,-1
9,47,2716,40,10,2731,2772,15,15,56,-1
10,42,2413,25,11,2772,2798,359,359,385,-1
11,35,1979,50,12,2798,2850,819,819,871,-1
12,40,2338,25,13,2851,2876,513,513,538,-1
13,44,2619,70,14,2876,2948,257,257,329,-1
9,49,2883,25,10,2948,2974,65,65,91,-1
10,51,2950,25,11,2974,3000,24,24,50,-1
11,52,2951,50,12,3000,3051,49,49,100,-1
12,53,2977,25,13,3051,3077,74,74,100,-1
14,45,2662,200,15,3077,3277,415,415,615,-1
9,56,3126,20,10,3278,3300,152,152,174,-1
10,54,3101,65,11,3300,3366,199,199,265,-1
9,61,3304,60,10,3366,3427,62,62,123,-1
10,66,3418,25,11,3427,3454,9,9,36,-1
11,57,3152,25,12,3454,3480,302,302,328,-1
12,59,3228,60,13,3480,3542,252,252,314,-1
9,69,3538,25,10,3542,3569,4,4,31,-1
15,46,2693,25,16,3569,3595,876,876,902,-1
11,70,3580,100,12,3595,3697,15,15,117,-1
10,71,3606,60,11,3697,3760,91,91,154,-1
12,72,3653,200,13,3760,3962,107,107,309,-1
10,76,3871,25,11,3962,3988,91,91,117,-1
11,75,3820,25,12,3988,4015,168,168,195,-1
12,78,3973,65,13,4015,4082,42,42,109,-1
15,74,3746,40,16,4082,4123,336,336,377,-1
16,48,2730,65,17,4123,4188,1393,1393,1458,-1
11,80,4167,75,12,4188,4265,21,21,98,-1
12,79,4133,20,13,4265,4289,132,132,156,-1
15,82,4234,70,16,4290,4360,56,56,126,-1
11,84,4352,25,12,4360,4387,8,8,35,-1
16,83,4240,20,17,4387,4419,147,147,179,-1
17,50,2923,75,18,4420,4496,1497,1497,1573,-1
11,86,4496,75,12,4496,4572,0,0,76,-1
15,87,4512,25,16,4572,4598,60,60,86,-1
16,85,4423,75,17,4598,4675,175,175,252,-1
17,88,4619,100,18,4675,4784,56,56,165,-1
