patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1474,25,1,1476,1506,2,2,32,0
0,1,1610,25,1,1613,1639,3,3,29,0
1,2,1693,75,2,1694,1770,1,1,77,1
1,4,1852,20,2,1915,1936,63,63,84,0
0,3,1790,200,1,1791,2017,1,22,227,2
1,5,1940,25,2,2018,2045,78,78,105,0
1,6,2146,65,2,2147,2214,1,1,68,1
2,8,2277,25,3,2307,2332,30,30,55,0
1,7,2264,50,2,2266,2343,2,28,79,1
3,9,2340,100,4,2343,2445,3,3,105,1
1,11,2444,40,2,2486,2528,42,42,84,0
2,12,2483,25,3,2528,2554,45,45,71,0
5,13,2541,25,6,2556,2582,15,15,41,0
5,16,2732,25,6,2754,2779,22,22,47,0
3,14,2566,50,4,2592,2792,26,173,226,1
1,15,2639,65,2,2713,2819,74,112,180,1
4,10,2418,200,5,2445,2900,27,279,482,2
1,17,2870,25,2,2900,2926,30,30,56,0
4,19,2911,40,5,2969,3011,58,58,100,0
5,20,2930,25,6,3011,3038,81,81,108,0
3,18,2892,65,4,2928,3106,36,147,214,1
6,21,2952,75,7,3038,3143,86,112,191,1
4,22,3122,40,5,3144,3186,22,22,64,0
5,23,3138,25,6,3186,3213,48,48,75,0
3,24,3156,60,4,3213,3318,57,97,162,1
6,25,3254,60,7,3255,3343,1,27,89,1
5,26,3364,100,6,3366,3470,2,3,106,1
6,28,3454,20,7,3512,3533,58,58,79,0
7,29,3528,25,8,3533,3559,5,5,31,0
6,30,3536,20,7,3559,3582,23,23,46,0
3,27,3430,50,4,3470,3594,40,110,164,1
5,31,3590,25,6,3594,3620,4,4,30,0
3,32,3696,20,4,3699,3719,3,3,23,0
5,33,3721,25,6,3724,3751,3,3,30,0
3,34,3722,75,4,3751,3827,29,29,105,1
8,35,4030,20,9,4031,4051,1,1,21,0
8,36,4055,100,9,4058,4232,3,52,177,1
9,37,4058,65,10,4108,4258,50,125,200,1
9,38,4309,25,10,4310,4336,1,1,27,0
8,39,4358,20,9,4360,4392,2,2,34,0
8,40,4396,100,9,4398,4504,2,2,108,1
