patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,301,25,1,304,330,3,3,29,-1
1,2,436,75,2,441,517,5,5,81,-1
0,3,481,50,1,517,568,36,36,87,-1
2,1,435,20,3,569,590,134,134,155,-1
2,4,594,25,3,594,621,0,0,27,-1
1,5,597,70,2,621,693,24,24,96,-1
0,7,668,20,1,693,715,25,25,47,-1
3,6,659,60,4,715,776,56,56,117,-1
0,8,720,40,1,776,818,56,56,98,-1
1,9,845,65,2,845,911,0,0,66,-1
3,10,887,20,4,911,932,24,24,45,-1
0,11,929,75,1,932,1008,3,3,79,-1
1,13,962,20,2,1009,1031,47,47,69,-1
4,12,940,50,5,1032,1084,92,92,144,-1
1,15,1036,25,2,1085,1110,49,49,74,-1
0,16,1093,25,1,1110,1136,17,17,43,-1
5,14,985,25,6,1138,1165,153,153,180,-1
6,17,1159,25,7,1165,1192,6,6,33,-1
4,18,1185,50,5,1192,1243,7,7,58,-1
1,19,1261,25,2,1261,1287,0,0,26,-1
5,20,1267,60,6,1287,1349,20,20,82,-1
0,21,1288,65,1,1349,1415,61,61,127,-1
4,23,1345,25,5,1415,1441,70,70,96,-1
6,22,1343,70,7,1441,1514,98,98,171,-1
5,24,1459,25,6,1516,1543,57,57,84,-1
4,25,1593,75,5,1593,1668,0,0,75,-1
5,26,1644,70,6,1668,1740,24,24,96,-1
6,27,1666,25,7,1740,1767,74,74,101,-1
4,28,1749,75,5,1767,1844,18,18,95,-1
5,29,1891,20,6,1891,1912,0,0,21,-1
5,30,1917,200,6,1917,2118,0,0,201,-1
4,32,1954,50,5,2118,2169,164,164,215,-1
6,31,1918,50,7,2170,2223,252,252,305,-1
7,33,1980,25,8,2223,2249,243,243,269,-1
4,34,2270,65,5,2270,2337,0,0,67,-1
6,35,2323,50,7,2337,2388,14,14,65,-1
8,36,2334,75,9,2388,2464,54,54,130,-1
6,37,2490,25,7,2490,2517,0,0,27,-1
8,38,2545,60,9,2545,2606,0,0,61,-1
9,39,2664,200,10,2664,2867,0,0,203,-1
8,40,2717,25,9,2867,2893,150,150,176,-1
9,42,2877,25,10,2893,2919,16,16,42,-1
10,41,2732,200,11,2919,3120,187,187,388,-1
8,43,2994,25,9,3121,3146,127,127,152,-1
9,44,3069,70,10,3146,3218,77,77,149,-1
10,46,3131,25,11,3218,3245,87,87,114,-1
11,45,3106,200,12,3246,3447,140,140,341,-1
8,48,3247,65,9,3447,3514,200,200,267,-1
9,51,3369,25,10,3514,3539,145,145,170,-1
10,53,3396,25,11,3540,3566,144,144,170,-1
8,58,3565,100,9,3566,3668,1,1,103,-1
9,59,3640,60,10,3668,3729,28,28,89,-1
10,60,3717,25,11,3729,3755,12,12,38,-1
11,55,3458,25,12,3755,3782,297,297,324,-1
12,47,3193,40,13,3782,3823,589,589,630,-1
8,61,3788,60,9,3824,3885,36,36,97,-1
9,62,3840,25,10,3885,3911,45,45,71,-1
10,64,3906,75,11,3911,3989,5,5,83,-1
11,63,3883,25,12,3989,4015,106,106,132,-1
8,66,3997,25,9,4015,4042,18,18,45,-1
12,65,3935,20,13,4042,4064,107,107,129,-1
13,49,3312,25,14,4064,4090,752,752,778,-1
10,68,4071,75,11,4090,4166,19,19,95,-1
11,69,4116,25,12,4166,4192,50,50,76,-1
12,67,4068,200,13,4192,4396,124,124,328,-1
10,72,4249,200,11,4396,4604,147,147,355,-1
12,73,4413,65,13,4604,4670,191,191,257,-1
10,74,4620,40,11,4670,4719,50,50,99,-1
13,71,4241,60,14,4719,4786,478,478,545,-1
12,75,4736,25,13,4786,4812,50,50,76,-1
14,50,3348,75,15,4812,4888,1464,1464,1540,-1
15,52,3376,50,16,4888,4946,1512,1512,1570,-1
13,76,4896,25,14,4946,4973,50,50,77,-1
12,77,4962,100,13,4973,5080,11,11,118,-1
13,80,5080,75,14,5080,5156,0,0,76,-1
14,78,5006,65,15,5156,5223,150,150,217,-1
12,81,5204,60,13,5223,5291,19,19,87,-1
13,82,5248,70,14,5291,5365,43,43,117,-1
15,79,5054,20,16,5365,5390,311,311,336,-1
16,54,3416,65,17,5391,5456,1975,1975,2040,-1
12,84,5405,25,13,5456,5483,51,51,78,-1
15,83,5394,20,16,5483,5509,89,89,115,-1
16,85,5509,75,17,5511,5587,2,2,78,-1
13,87,5524,25,14,5587,5613,63,63,89,-1
15,86,5514,75,16,5613,5688,99,99,174,-1
16,88,5680,100,17,5688,5791,8,8,111,-1
13,90,5772,200,14,5791,5999,19,19,227,-1
15,89,5772,200,16,5999,6201,227,227,429,-1
13,92,6024,100,14,6201,6310,177,177,286,-1
16,91,5916,65,17,6310,6376,394,394,460,-1
17,56,3461,20,18,6376,6401,2915,2915,2940,-1
18,57,3526,25,19,6402,6427,2876,2876,2901,-1
17,93,6405,40,18,6427,6470,22,22,65,-1
19,70,4200,100,20,6470,6571,2270,2270,2371,-1
18,94,6529,70,19,6571,6655,42,42,126,-1
17,95,6581,25,18,6655,6681,74,74,100,-1
19,96,6706,100,20,6706,6814,0,0,108,-1
18,97,6814,25,19,6814,6840,0,0,26,-1
19,98,6940,25,20,6940,6966,0,0,26,-1
19,99,7124,50,20,7124,7174,0,0,50,-1
19,100,7283,20,20,7283,7307,0,0,24,-1
