patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
1,0,212,25,2,215,243,3,3,31,-1
0,1,212,25,1,273,299,61,61,87,-1
2,2,340,25,3,340,367,0,0,27,-1
3,3,348,200,4,367,568,19,19,220,-1
1,4,394,20,2,569,589,175,175,195,-1
4,6,414,25,5,590,616,176,176,202,-1
5,8,577,25,6,616,642,39,39,65,-1
1,10,593,25,2,642,668,49,49,75,-1
6,11,624,25,7,668,694,44,44,70,-1
2,7,468,60,3,698,759,230,230,291,-1
3,9,579,60,4,760,823,181,181,244,-1
6,15,798,25,7,840,869,42,42,71,-1
2,17,871,20,3,871,892,0,0,21,-1
4,13,775,40,5,896,938,121,121,163,-1
5,16,816,40,6,942,985,126,126,169,-1
6,20,971,25,7,985,1010,14,14,39,-1
0,5,400,70,1,1010,1081,610,610,681,-1
1,12,774,75,2,1081,1159,307,307,385,-1
5,23,1095,25,6,1160,1185,65,65,90,-1
6,24,1163,60,7,1185,1246,22,22,83,-1
9,25,1208,40,10,1246,1287,38,38,79,-1
1,29,1270,40,2,1287,1328,17,17,58,-1
5,31,1286,40,6,1328,1370,42,42,84,-1
6,32,1357,25,7,1370,1397,13,13,40,-1
11,28,1266,50,12,1397,1450,131,131,184,-1
9,33,1398,25,10,1450,1476,52,52,78,-1
1,34,1438,25,2,1477,1503,39,39,65,-1
5,35,1480,25,6,1503,1530,23,23,50,-1
0,26,1232,70,1,1531,1601,299,299,369,-1
16,39,1598,65,17,1601,1667,3,3,69,-1
5,42,1634,60,6,1667,1729,33,33,95,-1
17,43,1716,50,18,1729,1780,13,13,64,-1
18,44,1743,25,19,1780,1806,37,37,63,-1
0,45,1753,65,1,1806,1873,53,53,120,-1
20,47,1821,25,21,1873,1899,52,52,78,-1
19,46,1820,50,20,1899,1950,79,79,130,-1
0,51,1924,25,1,1950,1976,26,26,52,-1
18,53,1957,20,19,1976,1997,19,19,40,-1
5,48,1839,50,6,1997,2049,158,158,210,-1
18,54,2002,25,19,2049,2075,47,47,73,-1
22,52,1941,60,23,2075,2135,134,134,194,-1
0,57,2126,25,1,2135,2161,9,9,35,-1
5,58,2151,40,6,2161,2203,10,10,52,-1
12,30,1277,70,13,2203,2274,926,926,997,-1
