patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1020,25,1,1023,1049,3,3,29,-2
1,1,1122,25,2,1123,1149,1,1,27,-2
0,2,1151,75,1,1152,1227,1,1,76,-2
2,3,1300,200,3,1303,1503,3,3,203,-2
1,4,1301,20,2,1503,1526,202,202,225,-2
0,5,1309,25,1,1526,1552,217,217,243,-2
3,6,1418,65,4,1553,1619,135,135,201,-2
4,7,1454,50,5,1619,1670,165,165,216,-2
2,8,1516,25,3,1670,1696,154,154,180,-2
1,9,1530,100,2,1696,1799,166,166,269,-2
5,10,1552,200,6,1804,2005,252,252,453,-2
6,11,1599,40,7,2006,2046,407,407,447,-2
0,12,1653,25,1,2056,2083,403,403,430,-2
3,13,1670,25,4,2083,2110,413,413,440,-2
7,14,1693,50,8,2110,2162,417,417,469,-2
4,15,1793,65,5,2162,2228,369,369,435,-2
2,16,1847,25,3,2229,2254,382,382,407,-2
1,17,1921,25,2,2254,2282,333,333,361,-2
8,18,2145,65,9,2282,2348,137,137,203,-2
6,19,2158,40,7,2348,2390,190,190,232,-2
0,20,2184,25,1,2390,2416,206,206,232,-2
3,21,2261,75,4,2416,2492,155,155,231,-2
7,22,2263,40,8,2493,2533,230,230,270,-2
9,23,2278,25,10,2534,2560,256,256,282,-2
4,24,2280,60,5,2561,2623,281,281,343,-2
10,25,2341,60,11,2624,2685,283,283,344,-2
8,26,2399,100,9,2685,2787,286,286,388,-2
2,27,2405,50,3,2787,2837,382,382,432,-2
11,28,2418,20,12,2838,2859,420,420,441,-2
1,29,2433,25,2,2859,2885,426,426,452,-2
6,30,2501,20,7,2886,2907,385,385,406,-2
0,31,2517,25,1,2907,2935,390,390,418,-2
12,32,2541,20,13,2935,2956,394,394,415,-2
3,33,2603,25,4,2956,2982,353,353,379,-2
7,34,2645,75,8,2982,3060,337,337,415,-2
9,35,2711,20,10,3060,3081,349,349,370,-2
4,36,2735,100,5,3081,3182,346,346,447,-2
11,37,2863,65,12,3182,3248,319,319,385,-2
6,38,2911,25,7,3248,3274,337,337,363,-2
2,39,2938,20,3,3274,3297,336,336,359,-2
13,40,2953,100,14,3297,3398,344,344,445,-2
1,41,3037,25,2,3398,3424,361,361,387,-2
3,42,3083,25,4,3425,3452,342,342,369,-2
9,43,3085,70,10,3452,3524,367,367,439,-2
7,44,3170,200,8,3524,3725,354,354,555,-2
2,45,3301,20,3,3725,3745,424,424,444,-2
4,46,3304,100,5,3745,3854,441,441,550,-2
13,47,3519,20,14,3854,3877,335,335,358,-2
1,48,3525,100,2,3880,3981,355,355,456,-2
14,49,3528,70,15,3981,4052,453,453,524,-2
3,50,3553,40,4,4052,4093,499,499,540,-2
9,51,3674,25,10,4093,4119,419,419,445,-2
15,52,3676,70,16,4119,4190,443,443,514,-2
16,53,3720,200,17,4190,4392,470,470,672,-2
7,54,3736,25,8,4392,4417,656,656,681,-2
13,55,3881,40,14,4417,4460,536,536,579,-2
17,56,4030,50,18,4460,4511,430,430,481,-2
18,57,4061,60,19,4511,4573,450,450,512,-2
14,58,4204,40,15,4573,4615,369,369,411,-2
15,59,4343,50,16,4615,4666,272,272,323,-2
16,60,4402,25,17,4666,4693,264,264,291,-2
7,61,4519,25,8,4693,4718,174,174,199,-2
13,62,4570,200,14,4718,4933,148,148,363,-2
17,63,4612,20,18,4933,4965,321,321,353,-2
18,64,4684,25,19,4966,4992,282,282,308,-2
19,65,4705,60,20,4992,5057,287,287,352,-2
14,66,4726,25,15,5057,5083,331,331,357,-2
15,67,4768,50,16,5083,5141,315,315,373,-2
7,68,4825,25,8,5141,5168,316,316,343,-2
16,69,4851,25,17,5168,5195,317,317,344,-2
13,70,4948,100,14,5195,5310,247,247,362,-2
17,71,4969,25,18,5310,5337,341,341,368,-2
18,72,5107,65,19,5337,5404,230,230,297,-2
19,73,5171,70,20,5404,5479,233,233,308,-2
14,74,5186,40,15,5479,5521,293,293,335,-2
15,75,5244,25,16,5521,5548,277,277,304,-2
16,76,5357,70,17,5548,5623,191,191,266,-2
18,77,5462,20,19,5623,5649,161,161,187,-2
17,78,5496,50,18,5651,5704,155,155,208,-2
19,79,5632,25,20,5704,5731,72,72,99,-2
14,80,5633,20,15,5731,5755,98,98,122,-2
18,81,5654,25,19,5756,5781,102,102,127,-2
14,82,5759,70,15,5781,5858,22,22,99,-2
16,83,5790,65,17,5858,5925,68,68,135,-2
17,84,5806,65,18,5925,5992,119,119,186,-2
19,85,5888,100,20,5992,6100,104,104,212,-2
18,86,5933,25,19,6100,6126,167,167,193,-2
16,87,5978,20,17,6126,6151,148,148,173,-2
14,88,6017,40,15,6151,6196,134,134,179,-2
17,89,6051,25,18,6196,6223,145,145,172,-2
19,90,6226,20,20,6228,6253,2,2,27,-2
18,91,6235,25,19,6253,6279,18,18,44,-2
19,92,6257,20,20,6279,6304,22,22,47,-2
19,93,6307,20,20,6309,6333,2,2,26,-2
17,94,6381,25,18,6381,6407,0,0,26,-2
18,95,6443,20,19,6444,6476,1,1,33,-2
