patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,303,25,1,305,331,2,2,28,-1
1,1,407,20,2,407,429,0,0,22,-1
2,2,426,75,3,431,507,5,5,81,-1
1,3,435,50,2,507,558,72,72,123,-1
3,4,536,25,4,559,585,23,23,49,-1
2,5,589,70,3,589,660,0,0,71,-1
1,7,659,20,2,660,682,1,1,23,-1
4,6,658,60,5,683,744,25,25,86,-1
1,9,686,40,2,744,786,58,58,100,-1
3,8,686,65,4,786,853,100,100,167,-1
2,10,811,20,3,853,876,42,42,65,-1
4,11,854,75,5,877,952,23,23,98,-1
3,13,904,20,4,952,974,48,48,70,-1
5,14,938,25,6,974,1001,36,36,63,-1
3,15,979,25,4,1002,1028,23,23,49,-1
6,16,994,25,7,1028,1054,34,34,60,-1
4,17,1035,25,5,1054,1080,19,19,45,-1
2,12,880,50,3,1081,1132,201,201,252,-1
5,19,1102,25,6,1132,1159,30,30,57,-1
7,18,1051,50,8,1159,1211,108,108,160,-1
8,20,1155,60,9,1211,1272,56,56,117,-1
5,23,1259,25,6,1273,1299,14,14,40,-1
3,21,1179,65,4,1299,1366,120,120,187,-1
9,24,1349,25,10,1367,1393,18,18,44,-1
6,22,1206,70,7,1393,1465,187,187,259,-1
5,27,1451,25,6,1467,1493,16,16,42,-1
3,26,1417,70,4,1494,1565,77,77,148,-1
8,25,1384,75,9,1565,1641,181,181,257,-1
6,29,1616,20,7,1641,1663,25,25,47,-1
9,28,1494,75,10,1663,1739,169,169,245,-1
3,31,1716,50,4,1739,1790,23,23,74,-1
8,32,1721,50,9,1790,1841,69,69,120,-1
6,30,1668,200,7,1841,2043,173,173,375,-1
9,33,1851,25,10,2043,2069,192,192,218,-1
11,37,1979,25,12,2069,2095,90,90,116,-1
8,35,1942,50,9,2096,2147,154,154,205,-1
6,38,2054,60,7,2147,2209,93,93,155,-1
11,40,2197,25,12,2209,2236,12,12,39,-1
3,34,1892,65,4,2236,2303,344,344,411,-1
10,36,1957,75,11,2303,2379,346,346,422,-1
12,42,2333,25,13,2380,2406,47,47,73,-1
11,43,2337,25,12,2407,2433,70,70,96,-1
9,39,2170,200,10,2433,2633,263,263,463,-1
12,46,2558,25,13,2633,2660,75,75,102,-1
13,47,2620,40,14,2661,2702,41,41,82,-1
14,49,2664,25,15,2702,2728,38,38,64,-1
9,48,2644,65,10,2728,2796,84,84,152,-1
16,51,2732,25,17,2796,2822,64,64,90,-1
12,52,2812,50,13,2822,2874,10,10,62,-1
9,53,2846,25,10,2875,2901,29,29,55,-1
10,44,2461,70,11,2901,2971,440,440,510,-1
16,55,2924,25,17,2972,2997,48,48,73,-1
12,56,2975,20,13,2997,3019,22,22,44,-1
17,54,2923,65,18,3019,3085,96,96,162,-1
12,57,3023,25,13,3085,3111,62,62,88,-1
18,60,3106,25,19,3111,3137,5,5,31,-1
17,62,3135,25,18,3137,3162,2,2,27,-1
16,59,3098,60,17,3162,3225,64,64,127,-1
19,63,3191,25,20,3225,3252,34,34,61,-1
10,61,3122,60,11,3252,3312,130,130,190,-1
20,65,3280,20,21,3313,3334,33,33,54,-1
18,66,3288,25,19,3334,3359,46,46,71,-1
16,69,3336,25,17,3359,3386,23,23,50,-1
22,71,3346,60,23,3386,3446,40,40,100,-1
10,75,3424,25,11,3446,3472,22,22,48,-1
25,76,3460,25,26,3472,3498,12,12,38,-1
24,74,3415,40,25,3498,3539,83,83,124,-1
23,73,3375,65,24,3539,3605,164,164,230,-1
22,79,3557,20,23,3605,3627,48,48,70,-1
16,78,3537,65,17,3627,3693,90,90,156,-1
22,81,3631,60,23,3693,3754,62,62,123,-1
27,83,3708,20,28,3754,3775,46,46,67,-1
16,84,3745,25,17,3775,3803,30,30,58,-1
24,82,3651,70,25,3803,3875,152,152,224,-1
15,50,2694,75,16,3875,3951,1181,1181,1257,-1
16,87,3905,25,17,3951,3977,46,46,72,-1
12,64,3212,75,13,3977,4054,765,765,842,-1
17,68,3313,75,18,4054,4131,741,741,818,-1
16,91,4128,65,17,4131,4197,3,3,69,-1
10,80,3623,75,11,4198,4274,575,575,651,-1
17,93,4212,40,18,4274,4322,62,62,110,-1
27,85,3780,75,28,4322,4398,542,542,618,-1
10,94,4369,70,11,4398,4481,29,29,112,-1
17,95,4441,25,18,4481,4508,40,40,67,-1
22,86,3865,75,23,4508,4585,643,643,720,-1
9,58,3051,100,10,4585,4692,1534,1534,1641,-1
