patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,209,25,1,212,238,3,3,29,-2
1,1,209,25,2,272,297,63,63,88,-2
0,2,341,25,1,342,368,1,1,27,-2
2,3,343,200,3,369,570,26,26,227,-2
0,4,470,20,1,571,591,101,101,121,-2
3,5,577,70,4,592,662,15,15,85,-2
2,6,581,25,3,663,689,82,82,108,-2
0,7,596,60,1,689,750,93,93,154,-2
4,8,775,25,5,777,803,2,2,28,-2
3,9,814,60,4,816,877,2,2,63,-2
2,10,840,25,3,877,903,37,37,63,-2
0,11,862,25,1,904,930,42,42,68,-2
3,12,987,40,4,989,1031,2,2,44,-2
2,13,1005,75,3,1031,1108,26,26,103,-2
5,14,1044,75,6,1120,1196,76,76,152,-2
3,15,1142,25,4,1196,1222,54,54,80,-2
2,16,1219,40,3,1222,1263,3,3,44,-2
6,17,1266,20,7,1267,1288,1,1,22,-2
5,18,1277,100,6,1288,1390,11,11,113,-2
6,19,1292,200,7,1391,1592,99,99,300,-2
3,20,1323,25,4,1592,1620,269,269,297,-2
2,21,1374,100,3,1621,1723,247,247,349,-2
5,22,1510,75,6,1723,1800,213,213,290,-2
6,23,1603,25,7,1800,1826,197,197,223,-2
7,24,1716,60,8,1827,1889,111,111,173,-2
3,25,1773,40,4,1889,1931,116,116,158,-2
8,26,1821,70,9,1931,2004,110,110,183,-2
2,27,1844,100,3,2005,2105,161,161,261,-2
7,28,2001,50,8,2105,2156,104,104,155,-2
3,29,2042,40,4,2156,2198,114,114,156,-2
8,30,2155,70,9,2198,2269,43,43,114,-2
8,31,2421,40,9,2423,2464,2,2,43,-2
9,32,2423,25,10,2464,2490,41,41,67,-2
10,33,2484,25,11,2491,2517,7,7,33,-2
11,34,2533,25,12,2534,2560,1,1,27,-2
8,35,2575,25,9,2576,2602,1,1,27,-2
11,36,2661,75,12,2663,2738,2,2,77,-2
10,37,2668,100,11,2739,2840,71,71,172,-2
8,38,2703,100,9,2840,2942,137,137,239,-2
12,39,2829,65,13,2942,3008,113,113,179,-2
11,40,2849,200,12,3010,3213,161,161,364,-2
10,41,2961,70,11,3214,3284,253,253,323,-2
13,42,3029,60,14,3285,3346,256,256,317,-2
12,43,3060,50,13,3347,3399,287,287,339,-2
8,44,3063,25,9,3402,3429,339,339,366,-2
14,45,3205,65,15,3429,3495,224,224,290,-2
11,46,3225,50,12,3495,3547,270,270,322,-2
15,47,3381,25,16,3548,3573,167,167,192,-2
10,48,3435,50,11,3573,3626,138,138,191,-2
12,49,3500,100,13,3626,3728,126,126,228,-2
14,50,3547,100,15,3728,3829,181,181,282,-2
8,51,3581,25,9,3829,3855,248,248,274,-2
11,52,3650,60,12,3855,3916,205,205,266,-2
16,53,3714,20,17,3916,3938,202,202,224,-2
15,54,3725,25,16,3938,3964,213,213,239,-2
12,55,3849,70,13,3964,4036,115,115,187,-2
16,56,3942,100,17,4036,4137,94,94,195,-2
14,57,3950,25,15,4137,4163,187,187,213,-2
11,58,4027,40,12,4164,4205,137,137,178,-2
15,59,4116,25,16,4205,4231,89,89,115,-2
17,60,4118,50,18,4231,4282,113,113,164,-2
12,61,4187,200,13,4283,4486,96,96,299,-2
18,62,4231,25,19,4486,4512,255,255,281,-2
16,63,4258,20,17,4512,4537,254,254,279,-2
14,64,4314,200,15,4538,4741,224,224,427,-2
11,65,4317,200,12,4741,4944,424,424,627,-2
19,66,4329,60,20,4944,5020,615,615,691,-2
15,67,4336,25,16,5022,5050,686,686,714,-2
17,68,4387,20,18,5050,5076,663,663,689,-2
12,69,4501,65,13,5077,5142,576,576,641,-2
16,70,4542,70,17,5142,5227,600,600,685,-2
18,71,4624,75,19,5227,5303,603,603,679,-2
14,72,4767,100,15,5303,5418,536,536,651,-2
17,73,5080,25,18,5418,5445,338,338,365,-2
19,74,5138,100,20,5445,5549,307,307,411,-2
15,75,5201,60,16,5551,5624,350,350,423,-2
12,76,5201,75,13,5624,5700,423,423,499,-2
18,77,5394,70,19,5700,5779,306,306,385,-2
14,78,5551,25,15,5779,5805,228,228,254,-2
17,79,5607,25,18,5805,5832,198,198,225,-2
12,80,5794,20,13,5832,5857,38,38,63,-2
17,81,5935,25,18,5937,5962,2,2,27,-2
17,82,6121,60,18,6122,6190,1,1,69,-2
17,83,6302,25,18,6303,6329,1,1,27,-2
