patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1471,25,1,1473,1499,2,2,28,-1
0,1,1601,25,1,1601,1627,0,0,26,-1
1,2,1695,75,2,1695,1772,0,0,77,-1
0,3,1778,200,1,1778,1981,0,0,203,-1
1,4,1853,20,2,1981,2002,128,128,149,-1
1,5,2006,25,2,2006,2032,0,0,26,-1
1,6,2133,65,2,2133,2199,0,0,66,-1
1,7,2250,50,2,2250,2302,0,0,52,-1
2,8,2278,25,3,2302,2329,24,24,51,-1
3,9,2341,100,4,2341,2443,0,0,102,-1
1,10,2404,200,2,2443,2644,39,39,240,-1
2,12,2479,25,3,2644,2671,165,165,192,-1
1,15,2655,65,2,2671,2737,16,16,82,-1
3,14,2563,50,4,2746,2798,183,183,235,-1
1,16,2787,25,2,2798,2826,11,11,39,-1
4,11,2418,40,5,2826,2867,408,408,449,-1
5,13,2541,25,6,2867,2893,326,326,352,-1
3,17,2899,25,4,2899,2925,0,0,26,-1
6,18,2954,65,7,2954,3021,0,0,67,-1
4,19,2978,40,5,3021,3062,43,43,84,-1
5,20,3043,25,6,3062,3088,19,19,45,-1
3,22,3076,40,4,3088,3129,12,12,53,-1
6,21,3072,75,7,3129,3205,57,57,133,-1
4,23,3173,25,5,3205,3231,32,32,58,-1
5,24,3188,60,6,3231,3293,43,43,105,-1
3,25,3241,60,4,3293,3354,52,52,113,-1
6,26,3316,100,7,3354,3455,38,38,139,-1
5,27,3404,50,6,3455,3506,51,51,102,-1
3,28,3465,20,4,3506,3528,41,41,63,-1
7,29,3528,25,8,3528,3554,0,0,26,-1
3,30,3533,20,4,3554,3575,21,21,42,-1
6,31,3577,25,7,3577,3604,0,0,27,-1
5,32,3608,20,6,3608,3629,0,0,21,-1
5,33,3633,25,6,3633,3658,0,0,25,-1
5,34,3759,75,6,3759,3834,0,0,75,-1
8,35,4031,20,9,4031,4053,0,0,22,-1
8,36,4057,100,9,4057,4158,0,0,101,-1
9,37,4059,65,10,4158,4225,99,99,166,-1
9,38,4283,20,10,4283,4308,0,0,25,-1
8,39,4283,25,9,4308,4334,25,25,51,-1
8,40,4500,100,9,4500,4616,0,0,116,-1
