patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,398,25,1,401,428,3,3,30,-1
0,1,530,25,1,530,556,0,0,26,-1
0,2,707,75,1,707,784,0,0,77,-1
0,3,864,200,1,864,1066,0,0,202,-1
1,4,995,20,2,1066,1087,71,71,92,-1
0,5,1077,25,1,1087,1114,10,10,37,-1
1,6,1092,65,2,1115,1181,23,23,89,-1
2,7,1122,50,3,1182,1232,60,60,110,-1
0,8,1215,25,1,1234,1262,19,19,47,-1
3,9,1302,100,4,1302,1403,0,0,101,-1
2,10,1333,200,3,1403,1605,70,70,272,-1
3,13,1525,25,4,1605,1631,80,80,106,-1
2,16,1617,25,3,1631,1657,14,14,40,-1
4,11,1418,40,5,1657,1699,239,239,281,-1
5,12,1454,25,6,1699,1725,245,245,271,-1
6,14,1552,50,7,1725,1776,173,173,224,-1
7,15,1599,65,8,1776,1842,177,177,243,-1
3,18,1782,65,4,1842,1908,60,60,126,-1
4,19,1810,40,5,1908,2002,98,98,192,-1
5,20,1827,25,6,2008,2034,181,181,207,-1
6,21,1877,75,7,2035,2110,158,158,233,-1
7,23,1893,25,8,2110,2137,217,217,244,-1
4,25,2113,60,5,2137,2198,24,24,85,-1
5,26,2136,100,6,2199,2300,63,63,164,-1
6,28,2222,20,7,2300,2321,78,78,99,-1
4,31,2310,25,5,2321,2347,11,11,37,-1
6,32,2325,20,7,2347,2368,22,22,43,-1
7,30,2289,20,8,2368,2390,79,79,101,-1
8,17,1694,25,9,2390,2417,696,696,723,-1
9,22,1891,40,10,2417,2458,526,526,567,-1
4,35,2448,20,5,2459,2480,11,11,32,-1
10,24,2087,60,11,2480,2541,393,393,454,-1
4,36,2484,100,5,2541,2643,57,57,159,-1
8,39,2569,20,9,2643,2665,74,74,96,-1
9,38,2569,25,10,2665,2691,96,96,122,-1
10,40,2652,100,11,2691,2793,39,39,141,-1
4,43,2764,70,5,2793,2865,29,29,101,-1
11,27,2145,50,12,2865,2916,720,720,771,-1
10,44,2914,200,11,2916,3119,2,2,205,-1
4,46,3016,100,5,3119,3220,103,103,204,-1
10,48,3129,100,11,3220,3321,91,91,192,-1
11,47,3018,20,12,3321,3343,303,303,325,-1
12,29,2279,25,13,3343,3368,1064,1064,1089,-1
11,49,3347,70,12,3368,3440,21,21,93,-1
13,33,2341,25,14,3440,3466,1099,1099,1125,-1
10,50,3442,40,11,3466,3508,24,24,66,-1
14,34,2418,75,15,3508,3584,1090,1090,1166,-1
12,51,3520,25,13,3584,3610,64,64,90,-1
11,54,3591,25,12,3610,3636,19,19,45,-1
10,56,3619,50,11,3636,3687,17,17,68,-1
13,53,3568,200,14,3687,3889,119,119,321,-1
15,37,2541,65,16,3889,3956,1348,1348,1415,-1
13,60,3900,25,14,3956,3982,56,56,82,-1
16,41,2728,25,17,3982,4008,1254,1254,1280,-1
15,63,4007,20,16,4009,4030,2,2,23,-1
17,42,2732,25,18,4030,4057,1298,1298,1325,-1
15,65,4034,60,16,4057,4119,23,23,85,-1
16,67,4110,50,17,4120,4172,10,10,62,-1
13,68,4133,25,14,4172,4198,39,39,65,-1
17,69,4158,25,18,4198,4225,40,40,67,-1
18,45,2953,20,19,4225,4247,1272,1272,1294,-1
15,71,4231,25,16,4248,4274,17,17,43,-1
16,73,4274,70,17,4274,4345,0,0,71,-1
18,72,4251,65,19,4345,4411,94,94,160,-1
13,74,4349,40,14,4411,4454,62,62,105,-1
15,76,4425,70,16,4454,4524,29,29,99,-1
16,78,4495,50,17,4524,4575,29,29,80,-1
13,79,4564,25,14,4576,4601,12,12,37,-1
17,75,4377,25,18,4601,4628,224,224,251,-1
18,77,4463,20,19,4628,4649,165,165,186,-1
19,52,3528,70,20,4649,4721,1121,1121,1193,-1
15,81,4675,25,16,4722,4747,47,47,72,-1
16,82,4678,70,17,4747,4823,69,69,145,-1
13,85,4756,100,14,4823,4932,67,67,176,-1
15,87,4898,20,16,4935,4966,37,37,68,-1
17,84,4729,65,18,4967,5033,238,238,304,-1
18,80,4654,20,19,5033,5060,379,379,406,-1
13,88,5060,40,14,5061,5106,1,1,46,-1
17,90,5089,20,18,5106,5131,17,17,42,-1
18,89,5064,25,19,5132,5157,68,68,93,-1
19,86,4873,25,20,5157,5183,284,284,310,-1
20,55,3614,40,21,5183,5226,1569,1569,1612,-1
21,57,3624,60,22,5226,5302,1602,1602,1678,-1
19,91,5285,25,20,5302,5329,17,17,44,-1
22,58,3676,40,23,5329,5378,1653,1653,1702,-1
20,92,5337,20,21,5378,5414,41,41,77,-1
21,93,5414,20,22,5415,5435,1,1,21,-1
23,59,3721,50,24,5437,5490,1716,1716,1769,-1
19,96,5491,50,20,5491,5543,0,0,52,-1
21,94,5441,25,22,5543,5569,102,102,128,-1
22,95,5491,20,23,5569,5593,78,78,102,-1
23,97,5594,200,24,5595,5796,1,1,202,-1
19,99,5649,25,20,5796,5823,147,147,174,-1
22,98,5598,40,23,5823,5872,225,225,274,-1
23,100,5810,25,24,5872,5899,62,62,89,-1
24,61,3908,25,25,5899,5925,1991,1991,2017,-1
25,62,3960,200,26,5925,6141,1965,1965,2181,-1
19,101,5982,20,20,6141,6162,159,159,180,-1
22,102,5983,100,23,6163,6266,180,180,283,-1
23,104,6051,50,24,6266,6324,215,215,273,-1
24,103,6033,25,25,6324,6351,291,291,318,-1
25,105,6162,25,26,6351,6377,189,189,215,-1
26,64,4030,25,27,6377,6404,2347,2347,2374,-1
22,106,6401,25,23,6404,6429,3,3,28,-1
27,66,4059,25,28,6429,6456,2370,2370,2397,-1
23,107,6432,75,24,6456,6532,24,24,100,-1
24,110,6509,20,25,6532,6557,23,23,48,-1
25,108,6478,75,26,6557,6633,79,79,155,-1
23,112,6619,75,24,6633,6709,14,14,90,-1
26,109,6509,65,27,6710,6777,201,201,268,-1
25,113,6744,200,26,6777,6987,33,33,243,-1
23,114,6794,75,24,6987,7063,193,193,269,-1
25,116,7002,70,26,7063,7141,61,61,139,-1
26,115,6835,60,27,7142,7210,307,307,375,-1
27,111,6557,20,28,7210,7235,653,653,678,-1
28,70,4207,100,29,7235,7339,3028,3028,3132,-1
25,118,7297,200,26,7339,7546,42,42,249,-1
27,117,7239,25,28,7546,7573,307,307,334,-1
28,119,7462,75,29,7573,7649,111,111,187,-1
29,83,4705,65,30,7649,7715,2944,2944,3010,-1
27,120,7687,200,28,7715,7918,28,28,231,-1
28,121,7765,20,29,7918,7951,153,153,186,-1
27,123,7934,50,28,7952,8006,18,18,72,-1
28,124,7955,25,29,8006,8032,51,51,77,-1
29,122,7765,50,30,8032,8089,267,267,324,-1
27,125,8114,40,28,8114,8156,0,0,42,-1
27,126,8273,50,28,8273,8324,0,0,51,-1
