patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,296,25,1,298,326,2,2,30,-1
1,1,407,20,2,408,429,1,1,22,-1
2,2,426,75,3,429,507,3,3,81,-1
1,3,434,50,2,508,558,74,74,124,-1
0,4,478,25,1,558,585,80,80,107,-1
2,5,589,70,3,589,661,0,0,72,-1
3,6,658,60,4,661,724,3,3,66,-1
1,7,659,20,2,724,745,65,65,86,-1
0,8,686,40,1,745,787,59,59,101,-1
1,9,750,65,2,787,853,37,37,103,-1
3,10,835,20,4,853,874,18,18,39,-1
0,11,897,75,1,897,975,0,0,78,-1
1,12,904,50,2,975,1028,71,71,124,-1
4,13,938,20,5,1028,1049,90,90,111,-1
5,14,983,25,6,1050,1075,67,67,92,-1
4,15,1053,25,5,1075,1101,22,22,48,-1
0,16,1056,25,1,1102,1127,46,46,71,-1
1,17,1128,25,2,1128,1155,0,0,27,-1
6,18,1153,50,7,1155,1206,2,2,53,-1
5,19,1176,25,6,1206,1232,30,30,56,-1
4,20,1252,60,5,1252,1313,0,0,61,-1
0,21,1278,65,1,1314,1379,36,36,101,-1
6,22,1307,70,7,1381,1451,74,74,144,-1
5,23,1333,25,6,1452,1477,119,119,144,-1
4,24,1425,25,5,1477,1505,52,52,80,-1
0,25,1431,75,1,1506,1583,75,75,152,-1
6,26,1602,70,7,1602,1673,0,0,71,-1
4,27,1607,25,5,1673,1700,66,66,93,-1
5,28,1629,75,6,1700,1777,71,71,148,-1
6,29,1824,20,7,1824,1845,0,0,21,-1
6,30,1849,200,7,1849,2049,0,0,200,-1
4,31,1851,50,5,2049,2101,198,198,250,-1
5,32,1887,50,6,2102,2153,215,215,266,-1
7,33,1978,25,8,2153,2178,175,175,200,-1
6,34,2060,65,7,2178,2244,118,118,184,-1
4,35,2202,50,5,2244,2297,42,42,95,-1
5,36,2254,75,6,2297,2373,43,43,119,-1
8,37,2339,25,9,2373,2399,34,34,60,-1
8,38,2500,60,9,2500,2561,0,0,61,-1
9,39,2663,200,10,2663,2865,0,0,202,-1
8,40,2673,25,9,2865,2891,192,192,218,-1
10,41,2731,200,11,2892,3092,161,161,361,-1
9,42,2876,25,10,3092,3118,216,216,242,-1
8,43,2992,25,9,3118,3145,126,126,153,-1
10,44,3103,70,11,3147,3218,44,44,115,-1
11,45,3105,200,12,3218,3419,113,113,314,-1
12,46,3191,25,13,3419,3445,228,228,254,-1
8,47,3247,40,9,3445,3487,198,198,240,-1
9,48,3268,65,10,3487,3554,219,219,286,-1
13,49,3307,25,14,3554,3580,247,247,273,-1
14,50,3346,75,15,3580,3657,234,234,311,-1
10,51,3369,25,11,3657,3683,288,288,314,-1
15,52,3375,50,16,3683,3734,308,308,359,-1
16,53,3415,25,17,3734,3759,319,319,344,-1
11,54,3430,65,12,3759,3826,329,329,396,-1
17,55,3460,25,18,3826,3852,366,366,392,-1
18,56,3524,20,19,3852,3874,328,328,350,-1
12,57,3597,100,13,3874,3975,277,277,378,-1
8,58,3597,25,9,3975,4001,378,378,404,-1
9,59,3605,60,10,4001,4062,396,396,457,-1
13,60,3731,25,14,4062,4088,331,331,357,-1
14,61,3769,60,15,4088,4150,319,319,381,-1
10,62,3783,25,11,4150,4175,367,367,392,-1
15,63,3834,25,16,4175,4202,341,341,368,-1
11,64,3877,75,12,4202,4278,325,325,401,-1
18,65,3879,20,19,4278,4303,399,399,424,-1
16,66,3911,25,17,4304,4329,393,393,418,-1
17,67,3953,200,18,4329,4537,376,376,584,-1
12,68,4096,75,13,4537,4613,441,441,517,-1
8,69,4101,25,9,4613,4640,512,512,539,-1
9,70,4174,100,10,4640,4748,466,466,574,-1
19,71,4198,60,20,4748,4823,550,550,625,-1
13,72,4241,200,14,4823,5030,582,582,789,-1
15,73,4303,65,16,5030,5096,727,727,793,-1
18,74,4307,40,19,5096,5138,789,789,831,-1
10,75,4328,25,11,5138,5165,810,810,837,-1
11,76,4363,25,12,5165,5191,802,802,828,-1
16,77,4479,100,17,5191,5299,712,712,820,-1
17,78,4552,65,18,5299,5365,747,747,813,-1
12,79,4705,20,13,5365,5390,660,660,685,-1
8,80,4798,75,9,5390,5467,592,592,669,-1
9,81,4873,60,10,5467,5542,594,594,669,-1
19,82,4939,70,20,5542,5624,603,603,685,-1
13,83,5046,20,14,5624,5657,578,578,611,-1
15,84,5152,25,16,5658,5684,506,506,532,-1
10,85,5330,75,11,5684,5760,354,354,430,-1
12,86,5394,75,13,5760,5838,366,366,444,-1
16,87,5420,25,17,5838,5864,418,418,444,-1
13,88,5662,100,14,5864,5971,202,202,309,-1
19,89,5780,200,20,5971,6177,191,191,397,-1
15,90,5796,200,16,6177,6384,381,381,588,-1
10,91,5843,65,11,6384,6450,541,541,607,-1
12,92,5929,100,13,6450,6556,521,521,627,-1
13,93,6103,40,14,6556,6606,453,453,503,-1
19,94,6203,70,20,6606,6679,403,403,476,-1
10,95,6508,25,11,6679,6705,171,171,197,-1
12,96,6679,100,13,6705,6814,26,26,135,-1
13,97,6725,25,14,6814,6840,89,89,115,-1
19,98,6829,25,20,6840,6866,11,11,37,-1
12,99,6941,20,13,6941,6966,0,0,25,-1
13,100,6941,50,14,6967,7020,26,26,79,-1
