patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1472,25,1,1475,1502,3,3,30,-1
0,1,1603,25,1,1603,1629,0,0,26,-1
1,2,1697,75,2,1697,1773,0,0,76,-1
0,3,1781,200,1,1781,1982,0,0,201,-1
1,4,1854,20,2,1983,2005,129,129,151,-1
1,5,2009,25,2,2009,2036,0,0,27,-1
1,6,2137,65,2,2137,2204,0,0,67,-1
1,7,2255,50,2,2256,2306,1,1,51,-1
2,8,2279,25,3,2306,2333,27,27,54,-1
3,9,2342,100,4,2343,2444,1,1,102,-1
4,11,2419,40,5,2445,2486,26,26,67,-1
2,12,2483,25,3,2486,2513,3,3,30,-1
1,10,2407,200,2,2514,2716,107,107,309,-1
5,13,2542,25,6,2716,2742,174,174,200,-1
1,16,2727,25,2,2742,2769,15,15,42,-1
3,14,2565,50,4,2769,2820,204,204,255,-1
4,15,2598,65,5,2820,2886,222,222,288,-1
5,17,2893,25,6,2893,2919,0,0,26,-1
1,18,2920,65,2,2920,2986,0,0,66,-1
4,20,2939,25,5,2986,3013,47,47,74,-1
3,19,2921,40,4,3013,3055,92,92,134,-1
6,21,2954,75,7,3055,3132,101,101,178,-1
5,22,3070,40,6,3132,3173,62,62,103,-1
3,23,3166,25,4,3173,3199,7,7,33,-1
6,24,3252,60,7,3252,3313,0,0,61,-1
5,25,3289,60,6,3314,3376,25,25,87,-1
3,26,3350,100,4,3376,3478,26,26,128,-1
6,27,3425,50,7,3478,3529,53,53,104,-1
5,28,3487,20,6,3529,3550,42,42,63,-1
7,29,3529,25,8,3550,3576,21,21,47,-1
5,30,3554,20,6,3576,3597,22,22,43,-1
3,31,3599,25,4,3599,3624,0,0,25,-1
5,32,3601,20,6,3624,3645,23,23,44,-1
6,33,3630,25,7,3645,3671,15,15,41,-1
3,34,3726,75,4,3726,3802,0,0,76,-1
8,35,4031,20,9,4031,4052,0,0,21,-1
8,36,4056,100,9,4056,4158,0,0,102,-1
9,37,4060,65,10,4158,4224,98,98,164,-1
9,38,4289,20,10,4289,4313,0,0,24,-1
8,39,4289,25,9,4314,4339,25,25,50,-1
8,40,4503,100,9,4503,4610,0,0,107,-1
