patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,307,25,1,309,337,2,2,30,-1
1,1,413,20,2,413,435,0,0,22,-1
2,2,432,75,3,435,511,3,3,79,-1
0,4,489,25,1,512,539,23,23,50,-1
1,3,439,50,2,539,590,100,100,151,-1
2,5,592,70,3,592,662,0,0,70,-1
0,6,640,60,1,663,725,23,23,85,-1
3,7,664,20,4,726,748,62,62,84,-1
1,8,691,40,2,748,802,57,57,111,-1
3,9,752,65,4,827,896,75,75,144,-1
0,10,842,20,1,905,934,63,63,92,-1
0,12,942,50,1,949,1002,7,7,60,-1
4,13,954,20,5,1003,1024,49,49,70,-1
5,14,995,25,6,1024,1050,29,29,55,-1
4,15,1028,25,5,1051,1078,23,23,50,-1
1,11,923,75,2,1079,1155,156,156,232,-1
0,16,1104,25,1,1156,1183,52,52,79,-1
5,17,1151,25,6,1184,1209,33,33,58,-1
6,18,1160,50,7,1209,1260,49,49,100,-1
4,19,1230,25,5,1261,1288,31,31,58,-1
1,20,1236,60,2,1291,1352,55,55,116,-1
0,21,1335,65,1,1352,1419,17,17,84,-1
6,23,1362,25,7,1419,1445,57,57,83,-1
4,24,1389,25,5,1445,1472,56,56,83,-1
5,22,1361,70,6,1472,1544,111,111,183,-1
1,25,1463,75,2,1544,1620,81,81,157,-1
6,27,1596,25,7,1620,1646,24,24,50,-1
4,26,1574,70,5,1646,1719,72,72,145,-1
5,28,1694,75,6,1719,1795,25,25,101,-1
6,29,1797,20,7,1797,1818,0,0,21,-1
6,30,1821,200,7,1821,2023,0,0,202,-1
7,33,1985,25,8,2023,2050,38,38,65,-1
4,31,1869,50,5,2051,2101,182,182,232,-1
5,32,1906,50,6,2101,2154,195,195,248,-1
6,34,2035,65,7,2154,2219,119,119,184,-1
4,35,2202,50,5,2219,2270,17,17,68,-1
5,36,2254,75,6,2271,2347,17,17,93,-1
8,37,2339,25,9,2347,2373,8,8,34,-1
8,38,2474,60,9,2474,2535,0,0,61,-1
8,39,2647,200,9,2647,2848,0,0,201,-1
9,40,2674,25,10,2849,2875,175,175,201,-1
8,42,2862,25,9,2875,2901,13,13,39,-1
10,41,2738,200,11,2901,3103,163,163,365,-1
9,43,2977,25,10,3103,3129,126,126,152,-1
10,46,3114,25,11,3130,3156,16,16,42,-1
8,44,3052,70,9,3156,3227,104,104,175,-1
12,47,3197,40,13,3227,3268,30,30,71,-1
9,48,3231,65,10,3268,3334,37,37,103,-1
10,49,3307,25,11,3334,3360,27,27,53,-1
14,51,3352,25,15,3360,3388,8,8,36,-1
12,53,3380,25,13,3388,3414,8,8,34,-1
9,55,3387,25,10,3414,3441,27,27,54,-1
16,56,3422,20,17,3441,3463,19,19,41,-1
8,52,3379,50,9,3464,3515,85,85,136,-1
17,57,3467,25,18,3515,3543,48,48,76,-1
10,60,3511,25,11,3543,3570,32,32,59,-1
9,62,3542,25,10,3570,3596,28,28,54,-1
12,63,3566,25,13,3596,3622,30,30,56,-1
14,59,3489,60,15,3622,3683,133,133,194,-1
17,65,3644,20,18,3683,3705,39,39,61,-1
18,61,3531,60,19,3705,3766,174,174,235,-1
17,66,3709,25,18,3766,3795,57,57,86,-1
9,69,3747,25,10,3796,3823,49,49,76,-1
15,54,3381,65,16,3823,3889,442,442,508,-1
13,50,3314,75,14,3889,3965,575,575,651,-1
15,71,3942,60,16,3965,4027,23,23,85,-1
8,64,3616,75,9,4027,4103,411,411,487,-1
12,68,3723,75,13,4103,4180,380,380,457,-1
15,73,4137,65,16,4180,4247,43,43,110,-1
19,75,4205,25,20,4247,4273,42,42,68,-1
12,76,4261,25,13,4273,4299,12,12,38,-1
8,74,4185,40,9,4299,4350,114,114,165,-1
16,58,3468,100,17,4350,4457,882,882,989,-1
19,79,4425,20,20,4457,4483,32,32,58,-1
12,78,4410,65,13,4484,4549,74,74,139,-1
19,80,4487,75,20,4549,4626,62,62,139,-1
16,81,4578,60,17,4626,4699,48,48,121,-1
12,82,4610,70,13,4699,4776,89,89,166,-1
19,83,4709,20,20,4776,4809,67,67,100,-1
18,70,3877,100,19,4810,4914,933,933,1037,-1
19,84,4813,25,20,4914,4941,101,101,128,-1
16,85,4822,75,17,4941,5018,119,119,196,-1
12,86,4930,75,13,5018,5094,88,88,164,-1
18,87,5037,25,19,5094,5120,57,57,83,-1
15,77,4299,100,16,5120,5223,821,821,924,-1
11,45,3112,200,12,5223,5429,2111,2111,2317,-1
15,88,5346,100,16,5429,5531,83,83,185,-1
10,67,3721,200,11,5531,5738,1810,1810,2017,-1
13,72,4077,200,14,5738,5945,1661,1661,1868,-1
11,89,5446,200,12,5945,6152,499,499,706,-1
13,91,5970,65,14,6152,6219,182,182,249,-1
11,92,6168,100,12,6219,6334,51,51,166,-1
13,93,6276,40,14,6334,6375,58,58,99,-1
10,90,5755,200,11,6375,6587,620,620,832,-1
13,95,6490,25,14,6587,6613,97,97,123,-1
11,94,6465,70,12,6613,6686,148,148,221,-1
10,96,6602,100,11,6686,6788,84,84,186,-1
13,97,6770,25,14,6788,6814,18,18,44,-1
13,98,6921,25,14,6921,6946,0,0,25,-1
10,99,6921,50,11,6946,7006,25,25,85,-1
13,100,7104,20,14,7104,7137,0,0,33,-1
