patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,375,25,1,379,411,4,4,36,0
0,1,564,25,1,566,592,2,2,28,0
1,2,578,25,2,593,619,15,15,41,0
1,4,720,20,2,736,758,16,16,38,0
2,6,777,25,3,882,907,105,105,130,0
1,5,762,70,2,841,938,79,104,176,1
0,3,694,200,1,696,1020,2,121,326,2
2,8,1059,25,3,1076,1101,17,17,42,0
0,7,1032,60,1,1035,1166,3,72,134,1
1,9,1090,60,2,1101,1188,11,33,98,1
2,10,1253,25,3,1255,1281,2,2,28,0
0,11,1278,25,1,1281,1308,3,3,30,0
1,12,1300,40,2,1309,1349,9,9,49,0
1,15,1460,25,2,1463,1489,3,3,29,0
2,13,1382,75,3,1383,1526,1,68,144,1
0,14,1409,75,1,1423,1563,14,77,154,1
1,16,1590,40,2,1592,1634,2,2,44,0
3,17,1716,20,4,1717,1738,1,1,22,0
3,18,1744,100,4,1745,1888,1,42,144,1
1,19,1745,200,2,1786,2050,41,102,305,2
3,20,2009,25,4,2050,2077,41,41,68,0
3,21,2228,100,4,2229,2331,1,1,103,1
3,23,2452,25,4,2467,2492,15,15,40,0
4,22,2423,75,5,2426,2530,3,28,107,1
4,25,2611,40,5,2637,2677,26,26,66,0
3,24,2593,60,4,2596,2699,3,43,106,1
3,26,2809,70,4,2810,2883,1,1,74,1
5,27,3030,100,6,3032,3133,2,2,103,1
6,28,3205,50,7,3207,3258,2,2,53,1
5,29,3254,40,6,3258,3300,4,4,46,0
7,31,3381,40,8,3402,3443,21,21,62,0
6,30,3359,70,7,3362,3474,3,45,115,1
7,32,3554,25,8,3556,3581,2,2,27,0
6,33,3625,25,7,3627,3653,2,2,28,0
8,34,3716,25,9,3717,3743,1,1,27,0
7,35,3732,25,8,3743,3769,11,11,37,0
6,36,3804,75,7,3805,3923,1,43,119,1
8,37,3844,100,9,3845,3985,1,37,141,1
6,38,4034,100,7,4036,4140,2,2,106,1
9,39,4231,65,10,4232,4304,1,1,73,1
9,40,4356,200,10,4356,4577,0,2,221,2
9,41,4592,70,10,4594,4676,2,2,84,1
