patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
0,0,1040,25,1,1046,1074,6,6,34,-1
1,1,1132,25,2,1132,1160,0,0,28,-1
0,2,1176,75,1,1176,1253,0,0,77,-1
2,3,1302,200,3,1302,1503,0,0,201,-1
1,4,1312,20,2,1504,1526,192,192,214,-1
0,5,1335,25,1,1526,1552,191,191,217,-1
2,8,1514,25,3,1553,1579,39,39,65,-1
4,7,1455,50,5,1579,1630,124,124,175,-1
6,11,1599,40,7,1630,1672,31,31,73,-1
0,12,1654,25,1,1672,1698,18,18,44,-1
7,13,1695,25,8,1698,1724,3,3,29,-1
3,6,1419,65,4,1724,1790,305,305,371,-1
6,16,1782,25,7,1791,1817,9,9,35,-1
0,17,1800,25,1,1818,1844,18,18,44,-1
2,14,1730,50,3,1844,1896,114,114,166,-1
7,19,1876,40,8,1896,1936,20,20,60,-1
4,15,1731,65,5,1936,2002,205,205,271,-1
6,20,1968,25,7,2002,2029,34,34,61,-1
2,22,1997,40,3,2029,2071,32,32,74,-1
7,23,2048,25,8,2071,2097,23,23,49,-1
4,24,2053,60,5,2097,2158,44,44,105,-1
6,25,2129,60,7,2158,2219,29,29,90,-1
2,27,2182,50,3,2219,2272,37,37,90,-1
7,28,2248,20,8,2272,2293,24,24,45,-1
9,30,2278,20,10,2294,2315,16,16,37,-1
4,29,2269,25,5,2316,2342,47,47,73,-1
9,32,2320,20,10,2344,2365,24,24,45,-1
7,31,2297,25,8,2365,2391,68,68,94,-1
2,35,2373,20,3,2391,2414,18,18,41,-1
10,33,2342,25,11,2415,2443,73,73,101,-1
3,18,1841,65,4,2444,2510,603,603,669,-1
4,38,2494,25,5,2510,2538,16,16,44,-1
7,37,2491,65,8,2538,2604,47,47,113,-1
12,39,2541,20,13,2604,2625,63,63,84,-1
0,21,1994,75,1,2626,2703,632,632,709,-1
7,41,2655,25,8,2703,2730,48,48,75,-1
9,34,2369,75,10,2730,2807,361,361,438,-1
1,9,1530,100,2,2807,2910,1277,1277,1380,-1
8,26,2146,100,9,2910,3011,764,764,865,-1
9,42,2918,25,10,3011,3038,93,93,120,-1
13,43,2954,70,14,3038,3110,84,84,156,-1
11,36,2419,100,12,3110,3210,691,691,791,-1
8,45,3132,20,9,3210,3233,78,78,101,-1
3,40,2561,100,4,3233,3334,672,672,773,-1
11,47,3331,20,12,3334,3356,3,3,25,-1
13,46,3260,100,14,3356,3457,96,96,197,-1
3,48,3455,100,4,3457,3560,2,2,105,-1
14,49,3529,70,15,3560,3632,31,31,103,-1
13,50,3579,40,14,3633,3674,54,54,95,-1
5,10,1553,200,6,3674,3875,2121,2121,2322,-1
15,51,3677,25,16,3875,3901,198,198,224,-1
14,54,3783,25,15,3901,3927,118,118,144,-1
13,55,3786,40,14,3927,3969,141,141,183,-1
3,52,3681,70,4,3969,4041,288,288,360,-1
14,56,4028,50,15,4041,4091,13,13,63,-1
13,60,4080,25,14,4092,4118,12,12,38,-1
15,58,4054,40,16,4118,4159,64,64,105,-1
18,59,4061,50,19,4159,4209,98,98,148,-1
3,61,4191,25,4,4210,4236,19,19,45,-1
17,57,4030,60,18,4236,4297,206,206,267,-1
15,63,4270,20,16,4297,4318,27,27,48,-1
18,64,4311,25,19,4318,4344,7,7,33,-1
15,65,4322,60,16,4344,4405,22,22,83,-1
1,44,3032,200,2,4405,4607,1373,1373,1575,-1
17,66,4408,25,18,4607,4634,199,199,226,-1
1,68,4618,25,2,4634,4660,16,16,42,-1
18,67,4445,50,19,4660,4713,215,215,268,-1
19,69,4705,25,20,4713,4739,8,8,34,-1
17,70,4736,100,18,4739,4847,3,3,111,-1
1,71,4814,25,2,4847,4873,33,33,59,-1
18,72,4822,65,19,4873,4940,51,51,118,-1
19,73,4894,70,20,4940,5024,46,46,130,-1
18,75,4997,25,19,5024,5051,27,27,54,-1
17,74,4982,40,18,5051,5101,69,69,119,-1
1,76,5024,70,2,5101,5176,77,77,152,-1
18,77,5152,20,19,5176,5200,24,24,48,-1
19,78,5176,50,20,5201,5255,25,25,79,-1
17,80,5213,20,18,5255,5289,42,42,76,-1
18,79,5205,25,19,5289,5314,84,84,109,-1
17,81,5293,25,18,5314,5341,21,21,48,-1
16,53,3720,200,17,5341,5550,1621,1621,1830,-1
18,83,5467,65,19,5550,5617,83,83,150,-1
17,84,5492,65,18,5617,5684,125,125,192,-1
19,82,5357,70,20,5684,5760,327,327,403,-1
16,85,5566,100,17,5760,5868,194,194,302,-1
14,62,4192,200,15,5868,6074,1676,1676,1882,-1
16,87,5992,20,17,6074,6099,82,82,107,-1
19,86,5917,25,20,6100,6125,183,183,208,-1
16,89,6104,25,17,6125,6152,21,21,48,-1
14,88,6099,40,15,6152,6193,53,53,94,-1
19,90,6233,20,20,6233,6257,0,0,24,-1
19,91,6261,25,20,6261,6287,0,0,26,-1
16,92,6303,20,17,6303,6328,0,0,25,-1
14,93,6303,20,15,6329,6350,26,26,47,-1
16,94,6332,25,17,6351,6376,19,19,44,-1
14,95,6354,20,15,6376,6400,22,22,46,-1
