patronID,orderID,arrivalTime,burstTime,priority,serviceStartTime,completionTime,responseTime,waitingTime,turnaroundTime,queueLevel
1,0,208,25,2,212,239,4,4,31,-2
0,1,208,25,1,274,300,66,66,92,-2
2,2,342,25,3,343,369,1,1,27,-2
1,3,342,200,2,369,570,27,27,228,-2
0,4,452,20,1,571,592,119,119,140,-2
2,5,471,70,3,593,664,122,122,193,-2
3,6,577,25,4,664,691,87,87,114,-2
1,7,581,60,2,692,753,111,111,172,-2
0,8,596,25,1,753,779,157,157,183,-2
4,9,623,60,5,780,841,157,157,218,-2
5,10,775,25,6,842,867,67,67,92,-2
2,11,815,25,3,868,895,53,53,80,-2
3,12,843,40,4,896,936,53,53,93,-2
1,13,865,75,2,936,1013,71,71,148,-2
0,14,933,75,1,1023,1100,90,90,167,-2
4,15,953,25,5,1101,1128,148,148,175,-2
5,16,968,40,6,1128,1170,160,160,202,-2
2,17,996,20,3,1171,1192,175,175,196,-2
6,18,1042,100,7,1193,1295,151,151,253,-2
3,19,1049,200,4,1295,1497,246,246,448,-2
1,20,1124,25,2,1497,1523,373,373,399,-2
4,21,1229,100,5,1523,1624,294,294,395,-2
7,22,1265,75,8,1625,1701,360,360,436,-2
5,23,1281,25,6,1702,1728,421,421,447,-2
6,24,1417,60,7,1729,1790,312,312,373,-2
3,25,1508,40,4,1790,1831,282,282,323,-2
8,26,1514,70,9,1831,1902,317,317,388,-2
9,27,1586,100,10,1902,2003,316,316,417,-2
1,28,1674,50,2,2003,2055,329,329,381,-2
10,29,1715,40,11,2058,2099,343,343,384,-2
11,30,1742,70,12,2100,2172,358,358,430,-2
4,31,1746,40,5,2172,2213,426,426,467,-2
12,32,1820,25,13,2213,2238,393,393,418,-2
5,33,1830,25,6,2240,2266,410,410,436,-2
13,34,1875,25,14,2268,2295,393,393,420,-2
6,35,1900,25,7,2295,2322,395,395,422,-2
3,36,1942,75,4,2322,2399,380,380,457,-2
8,37,2053,100,9,2399,2501,346,346,448,-2
10,38,2212,100,11,2501,2603,289,289,391,-2
11,39,2323,65,12,2603,2670,280,280,347,-2
12,40,2390,200,13,2670,2871,280,280,481,-2
13,41,2395,70,14,2871,2942,476,476,547,-2
5,42,2419,60,6,2942,3004,523,523,585,-2
14,44,2422,25,15,3004,3030,582,582,608,-2
6,43,2422,50,7,3031,3082,609,609,660,-2
15,45,2484,65,16,3083,3150,599,599,666,-2
3,46,2510,50,4,3150,3202,640,640,692,-2
16,47,2532,25,17,3202,3229,670,670,697,-2
17,48,2660,50,18,3229,3280,569,569,620,-2
11,49,2721,100,12,3284,3385,563,563,664,-2
18,50,2723,100,19,3385,3486,662,662,763,-2
10,51,2725,25,11,3486,3512,761,761,787,-2
19,52,2827,60,20,3512,3574,685,685,747,-2
12,53,2881,20,13,3574,3595,693,693,714,-2
20,54,3029,25,21,3595,3622,566,566,593,-2
13,55,3094,70,14,3623,3693,529,529,599,-2
14,56,3181,100,15,3693,3794,512,512,613,-2
6,57,3184,25,7,3794,3821,610,610,637,-2
15,58,3200,40,16,3821,3862,621,621,662,-2
21,59,3205,25,22,3862,3888,657,657,683,-2
3,60,3303,50,4,3888,3939,585,585,636,-2
22,61,3380,200,23,3939,4143,559,559,763,-2
16,62,3381,20,17,4146,4168,765,765,787,-2
17,63,3381,25,18,4169,4195,788,788,814,-2
11,64,3506,200,12,4195,4397,689,689,891,-2
12,65,3601,200,13,4397,4607,796,796,1006,-2
18,66,3607,60,19,4607,4674,1000,1000,1067,-2
10,67,3663,25,11,4674,4700,1011,1011,1037,-2
19,68,3684,20,20,4700,4725,1016,1016,1041,-2
23,69,3714,65,24,4726,4792,1012,1012,1078,-2
20,70,3773,70,21,4792,4867,1019,1019,1094,-2
13,71,3844,75,14,4867,4943,1023,1023,1099,-2
24,72,3885,100,25,4943,5050,1058,1058,1165,-2
14,73,3915,25,15,5050,5078,1135,1135,1163,-2
6,74,3972,100,7,5078,5193,1106,1106,1221,-2
15,75,3974,60,16,5193,5268,1219,1219,1294,-2
21,76,3989,75,22,5268,5346,1279,1279,1357,-2
3,77,4040,70,4,5346,5423,1306,1306,1383,-2
25,78,4117,25,26,5423,5450,1306,1306,1333,-2
26,79,4143,25,27,5450,5476,1307,1307,1333,-2
22,80,4154,20,23,5476,5510,1322,1322,1356,-2
27,81,4231,25,28,5512,5538,1281,1281,1307,-2
28,82,4280,60,29,5538,5606,1258,1258,1326,-2
17,83,4296,25,18,5606,5632,1310,1310,1336,-2
29,84,4329,50,30,5632,5690,1303,1303,1361,-2
11,85,4414,25,12,5690,5718,1276,1276,1304,-2
19,86,4729,65,20,5718,5784,989,989,1055,-2
23,87,4842,65,24,5784,5851,942,942,1009,-2
10,88,4851,60,11,5851,5920,1000,1000,1069,-2
20,89,5017,25,21,5920,5946,903,903,929,-2
13,90,5034,75,14,5946,6022,912,912,988,-2
24,91,5178,40,25,6022,6064,844,844,886,-2
6,92,5315,25,7,6064,6090,749,749,775,-2
15,93,5381,20,16,6090,6115,709,709,734,-2
21,94,5439,200,22,6115,6325,676,676,886,-2
22,95,5515,25,23,6325,6351,810,810,836,-2
26,96,5580,65,27,6351,6417,771,771,837,-2
27,97,5690,40,28,6417,6467,727,727,777,-2
28,98,5721,75,29,6467,6543,746,746,822,-2
29,99,5800,100,30,6543,6650,743,743,850,-2
11,100,5831,20,12,6650,6682,819,819,851,-2
19,101,5846,70,20,6683,6754,837,837,908,-2
23,102,5903,75,24,6755,6830,852,852,927,-2
10,103,6031,25,11,6830,6857,799,799,826,-2
20,104,6098,60,21,6857,6924,759,759,826,-2
15,105,6119,20,16,6924,6959,805,805,840,-2
13,106,6137,65,14,6966,7034,829,829,897,-2
24,107,6176,75,25,7034,7111,858,858,935,-2
21,108,6340,70,22,7111,7185,771,771,845,-2
22,109,6467,25,23,7185,7211,718,718,744,-2
26,110,6483,75,27,7211,7287,728,728,804,-2
27,111,6584,25,28,7287,7314,703,703,730,-2
28,112,6633,75,29,7314,7390,681,681,757,-2
11,113,6686,20,12,7390,7415,704,704,729,-2
29,114,6777,40,30,7415,7461,638,638,684,-2
19,115,6907,20,20,7461,7486,554,554,579,-2
23,116,6941,20,24,7487,7508,546,546,567,-2
15,117,6964,70,16,7508,7580,544,544,616,-2
10,118,7019,75,11,7581,7656,562,562,637,-2
20,119,7035,65,21,7656,7724,621,621,689,-2
13,120,7098,40,14,7724,7773,626,626,675,-2
